,20141231,20141231,20151231,20151231,20161231,20171231,20181231,20191231
销售商品、提供劳务收到的现金,185228614.11,185228614.11,227954452.25,227954452.25,210189906.92,245988416.61,285491820.63,347774924.09
收到的税费返还,806906.85,806906.85,505220.90,505220.90,2359591.49,30946.76,251405.38,0
收到的其他与经营活动有关的现金,11162692.53,11162692.53,7051193.69,7051193.69,13999416.50,27481956.98,31594584.88,44205612.14
经营活动现金流入小计,197198213.49,197198213.49,235510866.84,235510866.84,226548914.91,273501320.35,317337810.89,391980536.23
购买商品、接受劳务支付的现金,72864199.12,72864199.12,98908103.48,98908103.48,79946061.08,82151380.87,103080847.05,122119852.98
支付给职工以及为职工支付的现金,36711649.25,36711649.25,42927451.71,42927451.71,42386519.19,43536452.33,47422128.19,54381253.29
支付的各项税费,25165520.12,25165520.12,27220268.36,27220268.36,28075458.44,33662978.14,42525657.47,54996966.02
支付的其他与经营活动有关的现金,16115041.57,16115041.57,21873548.49,21873548.49,13609052.71,13486810.91,18146606.13,28535128.97
经营活动现金流出小计,150856410.06,150856410.06,190929372.04,190929372.04,164017091.42,172837622.25,211175238.84,260033201.26
经营活动产生的现金流量净额,46341803.43,46341803.43,44581494.80,44581494.80,62531823.49,100663698.10,106162572.05,131947334.97
收回投资所收到的现金,0,0,0,0,0,0,0,0
取得投资收益所收到的现金,0,0,0,0,0,0,211712.60,1313879.91
处置固定资产、无形资产和其他长期资产所收回的现金净额,0,0,500.00,500.00,1183.00,390.00,44578.00,8676493.00
处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0
收到的其他与投资活动有关的现金,0,0,0,0,0,0,0,204000000.00
投资活动现金流入小计,0.00,0.00,500.00,500.00,1183.00,390.00,256290.60,213990372.91
购建固定资产、无形资产和其他长期资产所支付的现金,20903539.70,20903539.70,21652605.32,21652605.32,16205883.00,23159789.56,12340373.22,23273227.66
投资所支付的现金,0,0,0,0,0,0,13726400.00,0
取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,3840000.00,0,0
支付的其他与投资活动有关的现金,0,0,0,0,0,0,0,204000000.00
投资活动现金流出小计,20903539.70,20903539.70,21652605.32,21652605.32,16205883.00,26999789.56,26066773.22,227273227.66
投资活动产生的现金流量净额,-20903539.70,-20903539.70,-21652105.32,-21652105.32,-16204700.00,-26999399.56,-25810482.62,-13282854.75
吸收投资收到的现金,0,0,30105413.00,30105413.00,0,0,0,663641509.46
其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0,0,0
取得借款收到的现金,11000000.00,11000000.00,99000000.00,99000000.00,70000000.00,0,0,0
发行债券收到的现金,0,0,0,0,0,0,0,0
收到其他与筹资活动有关的现金,0,0,0,0,2500000.00,4356500.00,25644.84,0
筹资活动现金流入小计,11000000.00,11000000.00,129105413.00,129105413.00,72500000.00,4356500.00,25644.84,663641509.46
偿还债务支付的现金,0,0,51000000.00,51000000.00,89000000.00,40000000.00,0,0
分配股利、利润或偿付利息所支付的现金,111833.33,111833.33,182945001.43,182945001.43,2386807.14,291409.43,36000000.00,45008529.89
其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0,0,0
支付其他与筹资活动有关的现金,0,0,0,0,2000000.00,3036000.00,130000.00,15792500.00
筹资活动现金流出小计,111833.33,111833.33,233945001.43,233945001.43,93386807.14,43327409.43,36130000.00,60801029.89
筹资活动产生的现金流量净额,10888166.67,10888166.67,-104839588.43,-104839588.43,-20886807.14,-38970909.43,-36104355.16,602840479.57
四、汇率变动对现金及现金等价物的影响,0,0,804891.55,804891.55,1409692.51,-3482140.29,1874332.98,705872.07
五、现金及现金等价物净增加额,36326430.40,36326430.40,-81105307.40,-81105307.40,26850008.86,31211248.82,46122067.25,722210831.86
加:期初现金及现金等价物余额,61230622.37,61230622.37,97557052.77,97557052.77,17925138.45,44775147.31,75986396.13,122108463.38
六、期末现金及现金等价物余额,97557052.77,97557052.77,16451745.37,16451745.37,44775147.31,75986396.13,122108463.38,844319295.24
净利润,37659800.00,37659800.00,38831200.00,19545300.00,46353026.86,65586079.99,97828377.10,119750223.25
少数股东权益,0,0,0,0,0,0,0,0
未确认的投资损失,0,0,0,0,0,0,0,0
资产减值准备,-2245500.00,-2245500.00,3065900.00,3065900.00,16449493.62,6025743.42,9929223.16,4055674.79
固定资产折旧、油气资产折耗、生产性物资折旧,24593000.00,24593000.00,25272000.00,25272000.00,25825970.06,25567916.09,26465988.27,27601218.25
无形资产摊销,5288500.00,5288500.00,942300.00,942300.00,1446999.20,1410271.58,1370959.52,1376922.96
长期待摊费用摊销,0,0,0,0,0,0,0,0.00
待摊费用的减少,0,0,0,0,0,0,0,0
预提费用的增加,0,0,0,0,0,0,0,0
处置固定资产、无形资产和其他长期资产的损失,-2000.00,-2000.00,36700.00,36700.00,0,-5655.61,0,-252451.81
固定资产报废损失,88200.00,88200.00,457400.00,457400.00,488640.85,64017.64,462441.14,114125.08
公允价值变动损失,0,0,0,0,0,0,0,0.00
递延收益增加（减：减少）,0,0,0,0,0,0,0,0
预计负债,0,0,0,0,0,0,0,0
财务费用,166800.00,166800.00,2945000.00,2945000.00,138625.73,4662507.88,-883799.11,469625.68
投资损失,0,0,0,0,0,0,-211712.60,-162895.79
递延所得税资产减少,210500.00,210500.00,-293200.00,-293200.00,-2623097.15,-65216.11,-750961.75,-77247.18
递延所得税负债增加,0,0,0,0,0,0,0,0.00
存货的减少,-8990200.00,-8990200.00,-21830500.00,-21830500.00,-13731484.59,15028657.35,14718554.62,1676468.51
经营性应收项目的减少,-9274800.00,-9274800.00,-8212600.00,-8212600.00,-15321333.46,-24781893.54,-55783069.88,-10916261.92
经营性应付项目的增加,-1152500.00,-1152500.00,3367300.00,3367300.00,3504982.37,7171269.41,13016571.58,-11688066.85
已完工尚未结算款的减少(减:增加),0,0,0,0,0,0,0,0
已结算尚未完工款的增加(减:减少),0,0,0,0,0,0,0,0
其他,0,0,0,19285900.00,0,0,0,0.00
经营活动产生现金流量净额,46341800.00,46341800.00,44581500.00,44581500.00,62531823.49,100663698.10,106162572.05,131947334.97
债务转为资本,0,0,0,0,0,0,0,0
一年内到期的可转换公司债券,0,0,0,0,0,0,0,0
融资租入固定资产,0,0,0,0,0,0,0,0
现金的期末余额,0,0,0,0,44775147.31,75986396.13,122108463.38,844319295.24
现金的期初余额,0,0,0,0,17925138.45,44775147.31,75986396.13,122108463.38
现金等价物的期末余额,0,0,0,0,0,0,0,0
现金等价物的期初余额,0,0,0,0,0,0,0,0
现金及现金等价物的净增加额,0,0,0,0,26850008.86,31211248.82,46122067.25,722210831.86
