,20141231,20151231,20161231,20171231,20181231,20191231
销售商品、提供劳务收到的现金,610120529.53,706148747.67,759165003.39,3661028269.16,3742210629.68,2596951868.26
收到的税费返还,0,0,0,0,0,0
收到的其他与经营活动有关的现金,449863051.72,440994878.15,382703661.39,1613196947.81,1496356416.34,640103663.75
经营活动现金流入小计,1059983581.25,1147143625.82,1141868664.78,5274225216.97,5238567046.02,3237055532.01
购买商品、接受劳务支付的现金,443998317.03,644703492.06,1948097661.87,3355875258.03,3134704240.33,1729967059.84
支付给职工以及为职工支付的现金,45126877.00,50233238.93,84952764.89,124983582.87,165586211.57,184611983.55
支付的各项税费,81203411.25,173540406.53,156700611.71,252877055.66,248001607.55,254005523.81
支付的其他与经营活动有关的现金,494873588.45,1438394949.51,2154019682.46,2403637078.58,759327480.10,865904875.94
经营活动现金流出小计,1065202193.73,2306872087.03,4343770720.93,6137372975.14,4307619539.55,3034489443.14
经营活动产生的现金流量净额,-5218612.48,-1159728461.21,-3201902056.15,-863147758.17,930947506.47,202566088.87
收回投资所收到的现金,0,0,0,0,153211089.00,862.57
取得投资收益所收到的现金,0,0,2367.12,0,300239047.79,0
处置固定资产、无形资产和其他长期资产所收回的现金净额,73367.00,0,921662.09,135961.08,1035957.61,1028059.23
处置子公司及其他营业单位收到的现金净额,0,0,2709144.36,85414363.55,20835572.48,0
收到的其他与投资活动有关的现金,0,0,292671402.46,4704950.00,202607669.33,0
投资活动现金流入小计,73367.00,0.00,296304576.03,90255274.63,677929336.21,1028921.80
购建固定资产、无形资产和其他长期资产所支付的现金,7342853.86,9988664.55,23919682.73,133755105.90,92661456.60,44215795.81
投资所支付的现金,0,0,89000000.00,153081089.00,0,0
取得子公司及其他营业单位支付的现金净额,11250963.29,21950500.61,19321101.76,3982877.16,0,0
支付的其他与投资活动有关的现金,0,0,0,451925404.44,220395601.57,175001486.01
投资活动现金流出小计,18593817.15,31939165.16,132240784.49,742744476.50,313057058.17,219217281.82
投资活动产生的现金流量净额,-18520450.15,-31939165.16,164063791.54,-652489201.87,364872278.04,-218188360.02
吸收投资收到的现金,0,0,1422256765.45,45000000.00,990000.00,0
其中：子公司吸收少数股东投资收到的现金,0,0,0,45000000.00,990000.00,0
取得借款收到的现金,1351050000.00,3047840000.00,7292435213.84,5871254857.31,3289155370.32,866633530.98
发行债券收到的现金,0,0,0,0,0,0
收到其他与筹资活动有关的现金,364739297.19,35429140.83,301965100.00,61548252.72,0,17380355.55
筹资活动现金流入小计,1715789297.19,3083269140.83,9016657079.29,5977803110.03,3290145370.32,884013886.53
偿还债务支付的现金,1014333500.00,1538418208.72,4472801600.00,3709307818.18,3510358809.15,587649736.51
分配股利、利润或偿付利息所支付的现金,166497325.27,254125177.59,606500447.47,702644717.48,1100037102.01,326419625.20
其中：子公司支付给少数股东的股利、利润,0,0,0,0,1779633.19,0
支付其他与筹资活动有关的现金,355359930.00,220812200.00,594443796.40,125664128.35,34882143.23,21640320.45
筹资活动现金流出小计,1536190755.27,2013355586.31,5673745843.87,4537616664.01,4645278054.39,935709682.16
筹资活动产生的现金流量净额,179598541.92,1069913554.52,3342911235.42,1440186446.02,-1355132684.07,-51695795.63
四、汇率变动对现金及现金等价物的影响,-2595140.91,0,934199.48,37312.68,-2403168.72,28380.72
五、现金及现金等价物净增加额,153264338.38,-121754071.85,306007170.29,-75413201.34,-61716068.28,-67289686.06
加:期初现金及现金等价物余额,97274824.43,250539162.81,141043649.92,447050820.21,371637618.87,309921550.59
六、期末现金及现金等价物余额,250539162.81,128785090.96,447050820.21,371637618.87,309921550.59,242631864.53
净利润,57654250.89,60345696.24,129624600.46,1396568919.10,243768714.02,95802458.24
少数股东权益,0,0,0,0,0,0
未确认的投资损失,0,0,0,0,0,0
资产减值准备,16415175.59,16287721.67,16495479.15,96516615.01,197340516.34,164345592.80
固定资产折旧、油气资产折耗、生产性物资折旧,8626938.88,10321170.74,30637790.34,43235316.40,45257154.64,43338019.54
无形资产摊销,46302.88,137086.45,1468997.32,662243.50,831708.79,1022638.99
长期待摊费用摊销,240963.16,11983629.83,1450920.53,6615695.59,10868894.92,18109397.46
待摊费用的减少,0,0,0,0,0,0
预提费用的增加,0,0,0,0,0,0
处置固定资产、无形资产和其他长期资产的损失,372261.84,-371488.52,1702745.68,62759.15,0,1996077.52
固定资产报废损失,0,0,0,0,80574.37,203993.57
公允价值变动损失,0,0,0,0,0,0
递延收益增加（减：减少）,0,0,0,0,0,0
预计负债,0,0,0,0,0,0
财务费用,81620045.92,119134852.06,51552899.98,209618982.24,293196880.82,448281203.71
投资损失,0,0,-11659333.76,-16184218.95,-300543523.39,-37493813.93
递延所得税资产减少,-6787645.88,-12940862.35,-14349781.43,16692577.81,-73803564.59,3861166.66
递延所得税负债增加,0,0,0,0,0,0
存货的减少,66878428.01,-705282452.23,-1076152100.15,-2013666980.92,-433261639.60,1639295449.06
经营性应收项目的减少,54471631.44,-1118220494.26,-332534880.90,-2803174999.00,-629317093.95,-826251759.80
经营性应付项目的增加,-284756965.21,458876679.16,-2000139393.37,2199905331.90,1576528884.10,-1349944334.95
已完工尚未结算款的减少(减:增加),0,0,0,0,0,0
已结算尚未完工款的增加(减:减少),0,0,0,0,0,0
其他,0,0,0,0,0,0
经营活动产生现金流量净额,-5218612.48,-1159728461.21,-3201902056.15,-863147758.17,930947506.47,202566088.87
债务转为资本,0,0,0,0,0,0
一年内到期的可转换公司债券,0,0,0,0,0,0
融资租入固定资产,0,0,0,0,0,0
现金的期末余额,250539162.81,128785090.96,447050820.21,371637618.87,309921550.59,242631864.53
现金的期初余额,97274824.43,250539162.81,141043649.92,447050820.21,371637618.87,309921550.59
现金等价物的期末余额,0,0,0,0,0,0
现金等价物的期初余额,0,0,0,0,0,0
现金及现金等价物的净增加额,153264338.38,-121754071.85,306007170.29,-75413201.34,-61716068.28,-67289686.06
