,20141231,20151231,20161231,20171231,20181231,20191231
销售商品、提供劳务收到的现金,188489447.32,214248412.94,189518695.80,223843915.46,131356672.78,128126650.99
收到的税费返还,21222828.37,33267856.31,9230323.93,10194931.33,14220137.44,2452095.38
收到的其他与经营活动有关的现金,17965299.31,7123339.13,3230584.73,3739215.62,3701927.77,17522723.33
经营活动现金流入小计,227677575.00,254639608.38,201979604.46,237778062.41,149278737.99,148101469.70
购买商品、接受劳务支付的现金,90577748.31,125670515.46,79829979.74,89530872.54,21237297.67,88422645.54
支付给职工以及为职工支付的现金,44601043.66,47466158.44,45586225.34,40438222.64,31069335.11,32834292.54
支付的各项税费,31491988.73,20223998.20,12343411.12,9250441.07,10907448.38,4031019.22
支付的其他与经营活动有关的现金,86306490.26,49312793.11,40520965.33,39662080.76,44453352.39,36313876.57
经营活动现金流出小计,252977270.96,242673465.21,178280581.53,178881617.01,107667433.55,161601833.87
经营活动产生的现金流量净额,-25299695.96,11966143.17,23699022.93,58896445.40,41611304.44,-13500364.17
收回投资所收到的现金,0,0,0,0,0,0
取得投资收益所收到的现金,0,455365.77,284449.32,244131.51,173969.88,95024.66
处置固定资产、无形资产和其他长期资产所收回的现金净额,1549615.51,122280.11,307616.17,373993.31,166726.49,404004.44
处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0
收到的其他与投资活动有关的现金,63700000.00,0,3000000.00,2000000.00,2000000.00,29000000.00
投资活动现金流入小计,65249615.51,577645.88,3592065.49,2618124.82,2340696.37,29499029.10
购建固定资产、无形资产和其他长期资产所支付的现金,151200351.40,51715759.45,58601683.50,100800875.34,171853828.67,7533724.11
投资所支付的现金,0,0,0,3637000.67,0,0
取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0
支付的其他与投资活动有关的现金,0,11000000.00,0,0,0,3642970.11
投资活动现金流出小计,151200351.40,62715759.45,58601683.50,104437876.01,171853828.67,11176694.22
投资活动产生的现金流量净额,-85950735.89,-62138113.57,-55009618.01,-101819751.19,-169513132.30,18322334.88
吸收投资收到的现金,0,0,0,0,0,0
其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0
取得借款收到的现金,0,0,0,54037600.00,0,93000000.00
发行债券收到的现金,0,0,0,195100000.00,0,0
收到其他与筹资活动有关的现金,0,0,0,0,0,33000000.00
筹资活动现金流入小计,0.00,0.00,0.00,249137600.00,0.00,126000000.00
偿还债务支付的现金,0,0,0,0,102437963.49,160051272.58
分配股利、利润或偿付利息所支付的现金,10960000.00,12658818.45,3993117.78,3013889.77,18055053.85,15162637.61
其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0
支付其他与筹资活动有关的现金,0,0,0,0,1568000.00,1023000.00
筹资活动现金流出小计,10960000.00,12658818.45,3993117.78,3013889.77,122061017.34,176236910.19
筹资活动产生的现金流量净额,-10960000.00,-12658818.45,-3993117.78,246123710.23,-122061017.34,-50236910.19
四、汇率变动对现金及现金等价物的影响,-1841277.77,-14790503.02,1305578.42,-9862046.65,1627480.34,-743532.10
五、现金及现金等价物净增加额,-124051709.62,-77621291.87,-33998134.44,193338357.79,-248335364.86,-46158471.58
加:期初现金及现金等价物余额,380484116.77,256432407.15,178811115.28,144812980.84,338151338.63,89815973.77
六、期末现金及现金等价物余额,256432407.15,178811115.28,144812980.84,338151338.63,89815973.77,43657502.19
净利润,64815854.92,38345405.63,20508889.40,-208508913.63,2715316.67,-136540225.30
少数股东权益,0,0,0,0,0,0
未确认的投资损失,0,0,0,0,0,0
资产减值准备,8467771.53,16539383.71,45987579.89,72538992.23,66213700.46,85665450.23
固定资产折旧、油气资产折耗、生产性物资折旧,7269216.85,8218654.64,14818304.09,17050473.07,17803834.01,20785856.18
无形资产摊销,34802274.12,47947660.86,55470232.68,2040970.12,1629522.01,2412999.74
长期待摊费用摊销,276426.00,0,0,0,1184816.48,993602.23
待摊费用的减少,0,0,0,0,0,0
预提费用的增加,0,0,0,0,0,0
处置固定资产、无形资产和其他长期资产的损失,-40098.24,242021.24,298789.13,39764613.97,-60698.25,-18927.37
固定资产报废损失,0,243750.15,0,0,13198.37,1696592.30
公允价值变动损失,0,0,0,0,0,0
递延收益增加（减：减少）,0,0,0,0,0,0
预计负债,0,0,0,0,0,0
财务费用,-27633421.87,-18397680.47,-4742040.60,65680865.97,-7759080.54,13026885.45
投资损失,0,-455365.77,-284449.32,-244131.51,-173969.88,-95024.66
递延所得税资产减少,-28076920.36,-30039369.48,2181915.13,40645046.40,-7642981.90,6141056.66
递延所得税负债增加,0,0,-61174.11,-219947.76,-235843.08,-677731.34
存货的减少,-9505493.13,12983544.88,-2598462.34,-1821867.68,-12693598.49,43746942.04
经营性应收项目的减少,-93603455.71,-91986537.54,-102561805.51,56288215.40,-46268183.45,-4056995.59
经营性应付项目的增加,17928149.93,28324675.32,-5318755.51,-24317871.18,26885272.03,-46580844.74
已完工尚未结算款的减少(减:增加),0,0,0,0,0,0
已结算尚未完工款的增加(减:减少),0,0,0,0,0,0
其他,0,0,0,0,0,0
经营活动产生现金流量净额,-25299695.96,11966143.17,23699022.93,58896445.40,41611304.44,-13500364.17
债务转为资本,0,0,0,0,0,0
一年内到期的可转换公司债券,0,0,0,0,0,0
融资租入固定资产,0,0,0,0,0,0
