,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180630,20171231,20161231,20151231,19700101,
销售商品、提供劳务收到的现金,113774186.53,54948644.46,35919410.14,325617842.32,106897492.31,72858720.88,41105359.77,293252924.69,49601926.28,113968289.05,75798410.64,163046250.94,0,
收到的税费返还,16274253.62,218961.06,0,34049503.66,13255134.63,817366.81,0,26085972.85,5823264.21,11501693.39,7148369.50,3389325.30,0,
收到的其他与经营活动有关的现金,13122536.98,7917840.15,5139835.31,4712007.94,5103053.79,2162308.95,456825.32,2778118.00,1703919.32,56804942.50,6243453.63,12524511.53,0,
经营活动现金流入小计,143170977.13,63085445.67,41059245.45,364379353.92,125255680.73,75838396.64,41562185.09,322117015.54,57129109.81,182274924.94,89190233.77,178960087.77,0,
购买商品、接受劳务支付的现金,89483269.40,64054999.05,26582537.10,82298626.45,69070554.80,39352337.32,26546337.18,66000093.82,35305227.92,53063877.13,51253090.75,35192304.83,0,
支付给职工以及为职工支付的现金,38583645.75,21860026.52,11943134.44,47984472.27,34495146.45,23726562.99,12950123.63,44048756.03,20872207.67,40241238.26,27480082.99,17175726.87,0,
支付的各项税费,66543258.18,44108932.72,19382683.41,67319751.16,42385748.49,40230909.03,25899005.15,74527047.81,34630982.45,56422443.10,45611700.36,22752070.94,0,
支付的其他与经营活动有关的现金,12583960.66,5679063.17,1638614.39,18194871.06,13486008.94,8885923.38,3652317.05,19508583.85,8703408.23,25827359.92,22886360.78,20009709.01,0,
经营活动现金流出小计,207194133.99,135703021.46,59546969.34,215797720.94,159437458.68,112195732.72,69047783.01,204084481.51,99511826.27,175554918.41,147231234.88,95129811.65,0,
经营活动产生的现金流量净额,-64023156.86,-72617575.79,-18487723.89,148581632.98,-34181777.95,-36357336.08,-27485597.92,118032534.03,-42382716.46,6720006.53,-58041001.11,83830276.12,0,
收回投资所收到的现金,449000000.00,233000000.00,13500000.00,64500000.00,48000000.00,27500000.00,13000000.00,52500000.00,19000000.00,14500000.00,2400000.00,75000000.00,0,
取得投资收益所收到的现金,3699821.00,1941547.03,44782.19,186804.09,134125.33,80606.17,39852.06,165889.05,65339.05,47435.62,11135.34,3724952.28,0,
处置固定资产、无形资产和其他长期资产所收回的现金净额,0.00,0,0,32000.00,27000.00,11000.00,0,0,0,0,36061982.00,578000.00,0,
处置子公司及其他营业单位收到的现金净额,0.00,0,0,0,0.00,0,0,0,0,0,0,0,0,
收到的其他与投资活动有关的现金,0.00,0,0,0,0.00,0,0,0,0,0,0,0,0,
投资活动现金流入小计,452699821.00,234941547.03,13544782.19,64718804.09,48161125.33,27591606.17,13039852.06,52665889.05,19065339.05,14547435.62,38473117.34,79302952.28,0,
购建固定资产、无形资产和其他长期资产所支付的现金,6917914.98,5459115.00,5428765.00,126945451.47,124974631.65,91112773.02,82187682.50,73682419.60,66217390.80,101196906.19,12226538.18,5158719.49,0,
投资所支付的现金,449000000.00,426000000.00,12500000.00,66000000.00,47500000.00,29500000.00,9500000.00,54500000.00,21000000.00,18000000.00,2400000.00,75000000.00,0,
取得子公司及其他营业单位支付的现金净额,224807253.55,0,0,0,0.00,0,0,0,0,0,0,0,0,
支付的其他与投资活动有关的现金,0.00,0,0,0,0.00,0,0,0,0,826473.07,0,0,0,
投资活动现金流出小计,680725168.53,431459115.00,17928765.00,192945451.47,172474631.65,120612773.02,91687682.50,128182419.60,87217390.80,120023379.26,14626538.18,80158719.49,0,
投资活动产生的现金流量净额,-228025347.53,-196517567.97,-4383982.81,-128226647.38,-124313506.32,-93021166.85,-78647830.44,-75516530.55,-68152051.75,-105475943.64,23846579.16,-855767.21,0,
吸收投资收到的现金,798845471.69,798845471.69,0,0,0.00,0,0,0,0,280145622.00,0,148000000.00,0,
其中：子公司吸收少数股东投资收到的现金,0.00,0,0,0,0.00,0,0,0,0,0,0,0,0,
取得借款收到的现金,5000000.00,0,0,0,0.00,0,0,0,0,0,0,40000000.00,0,
发行债券收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,
收到其他与筹资活动有关的现金,0.00,0,0,0,0.00,0,0,0,0,3726487.41,150000000.00,160552200.00,0,
筹资活动现金流入小计,803845471.69,798845471.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,283872109.41,150000000.00,348552200.00,0,
偿还债务支付的现金,0.00,0,0,0,0.00,0,0,0,0,0,40000000.00,0,0,
分配股利、利润或偿付利息所支付的现金,150297454.17,140641948.00,0,0,0.00,0,0,10917623.20,10917623.20,56082376.80,1499727.77,762258.33,0,
其中：子公司支付给少数股东的股利、利润,0.00,0,0,0,0.00,0,0,0,0,0,0,0,0,
支付其他与筹资活动有关的现金,25614232.44,24614232.44,0,0,0.00,0,0,0,0,0,150000000.00,267873656.62,0,
筹资活动现金流出小计,175911686.61,165256180.44,0.00,0.00,0.00,0.00,0.00,10917623.20,10917623.20,56082376.80,191499727.77,268635914.95,0,
筹资活动产生的现金流量净额,627933785.08,633589291.25,0.00,0.00,0.00,0.00,0.00,-10917623.20,-10917623.20,227789732.61,-41499727.77,79916285.05,0,
四、汇率变动对现金及现金等价物的影响,0.00,0,0,0,0.00,0,0,0,0,0,0,0,0,
五、现金及现金等价物净增加额,335885280.69,364454147.49,-22871706.70,20354985.60,-158495284.27,-129378502.93,-106133428.36,31598380.28,-121452391.41,129033795.50,-75694149.72,162890793.96,0,
加:期初现金及现金等价物余额,307337908.51,307337908.51,307337432.51,286982922.91,286982922.91,286982922.91,286982922.91,255384542.63,255384542.63,126350747.13,202044896.85,39154102.89,0,
六、期末现金及现金等价物余额,643223189.20,671792056.00,284465725.81,307337908.51,128487638.64,157604419.98,180849494.55,286982922.91,133932151.22,255384542.63,126350747.13,202044896.85,0,
净利润,0,107957817.45,0,212296858.02,0,0,0,0,0,0,0,0,0,
少数股东权益,0,0,0,0,0,0,0,0,0,0,0,0,0,
未确认的投资损失,0,0,0,0,0,0,0,0,0,0,0,0,0,
资产减值准备,0,16255078.36,0,-590726.47,0,0,0,0,0,0,0,0,0,
固定资产折旧、油气资产折耗、生产性物资折旧,0,7515859.69,0,8802262.20,0,0,0,0,0,0,0,0,0,
无形资产摊销,0,601074.96,0,1202149.92,0,0,0,0,0,0,0,0,0,
长期待摊费用摊销,0,118361.72,0,73009.39,0,0,0,0,0,0,0,0,0,
待摊费用的减少,0,0,0,0,0,0,0,0,0,0,0,0,0,
预提费用的增加,0,0,0,0,0,0,0,0,0,0,0,0,0,
处置固定资产、无形资产和其他长期资产的损失,0,0,0,907.65,0,0,0,0,0,0,0,0,0,
固定资产报废损失,0,0,0,0,0,0,0,0,0,0,0,0,0,
公允价值变动损失,0,0,0,0,0,0,0,0,0,0,0,0,0,
递延收益增加（减：减少）,0,0,0,0,0,0,0,0,0,0,0,0,0,
预计负债,0,0,0,0,0,0,0,0,0,0,0,0,0,
财务费用,0,0,0,0,0,0,0,0,0,0,0,0,0,
投资损失,0,-3227026.03,0,-186804.09,0,0,0,0,0,0,0,0,0,
递延所得税资产减少,0,-2355761.75,0,-4065010.89,0,0,0,0,0,0,0,0,0,
递延所得税负债增加,0,0,0,0,0,0,0,0,0,0,0,0,0,
存货的减少,0,-19936151.33,0,-16664389.27,0,0,0,0,0,0,0,0,0,
经营性应收项目的减少,0,-192380345.82,0,-127693052.69,0,0,0,0,0,0,0,0,0,
经营性应付项目的增加,0,11307271.87,0,44072307.42,0,0,0,0,0,0,0,0,0,
已完工尚未结算款的减少(减:增加),0,0,0,0,0,0,0,0,0,0,0,0,0,
已结算尚未完工款的增加(减:减少),0,0,0,0,0,0,0,0,0,0,0,0,0,
其他,0,1526245.09,0,2543322.71,0,0,0,0,0,0,0,0,0,
经营活动产生现金流量净额,0,-72617575.79,0,148581632.98,0,0,0,0,0,0,0,0,0,
债务转为资本,0,0,0,0,0,0,0,0,0,0,0,0,0,
一年内到期的可转换公司债券,0,0,0,0,0,0,0,0,0,0,0,0,0,
融资租入固定资产,0,0,0,0,0,0,0,0,0,0,0,0,0,
