,20141231,20151231,20161231,20171231,20181231,20191231
销售商品、提供劳务收到的现金,519672865.79,485100299.79,503744765.38,624295771.45,942310115.91,1067954485.07
收到的税费返还,16950046.12,35022299.61,17303034.60,19524075.17,46608789.64,70943061.07
收到的其他与经营活动有关的现金,12780802.93,6063980.23,7391836.32,33201772.74,29367044.42,131319097.98
经营活动现金流入小计,549403714.84,526186579.63,528439636.30,677021619.36,1018285949.97,1270216644.12
购买商品、接受劳务支付的现金,374641795.07,323773604.42,331416254.85,468980791.47,693900546.50,665041663.97
支付给职工以及为职工支付的现金,41832004.53,52922268.68,53940832.65,67400779.23,112677762.24,127214683.41
支付的各项税费,13160028.94,15662435.29,22048603.75,18234036.91,22291929.11,27702334.16
支付的其他与经营活动有关的现金,49104606.48,40795893.78,37266392.76,43546310.56,76510274.35,232539147.75
经营活动现金流出小计,478738435.02,433154202.17,444672084.01,598161918.17,905380512.20,1052497829.29
经营活动产生的现金流量净额,70665279.82,93032377.46,83767552.29,78859701.19,112905437.77,217718814.83
收回投资所收到的现金,0,0,0,0,0,0
取得投资收益所收到的现金,0,0,0,5344837.04,5734574.31,1806459.85
处置固定资产、无形资产和其他长期资产所收回的现金净额,8800.00,0,57000.00,13675.21,0,271630.56
处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0
收到的其他与投资活动有关的现金,736700.00,1435500.00,2024700.00,776576119.56,1366805408.78,675438641.10
投资活动现金流入小计,745500.00,1435500.00,2081700.00,781934631.81,1372539983.09,677516731.51
购建固定资产、无形资产和其他长期资产所支付的现金,104935727.75,36211472.07,25221505.15,52443002.08,204336339.94,257903114.89
投资所支付的现金,0,0,0,0,0,1800000.00
取得子公司及其他营业单位支付的现金净额,0,0,0,104749624.66,0,0
支付的其他与投资活动有关的现金,0,0,0,1122139000.00,1179000000.00,603000000.00
投资活动现金流出小计,104935727.75,36211472.07,25221505.15,1279331626.74,1383336339.94,862703114.89
投资活动产生的现金流量净额,-104190227.75,-34775972.07,-23139805.15,-497396994.93,-10796356.85,-185186383.38
吸收投资收到的现金,0,0,0,366792000.00,0,0
其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0
取得借款收到的现金,190000000.00,504000000.00,45500000.00,242500000.00,64750000.00,59000000.00
发行债券收到的现金,0,0,0,0,0,0
收到其他与筹资活动有关的现金,0,0,0,0,0,60000000.00
筹资活动现金流入小计,190000000.00,504000000.00,45500000.00,609292000.00,64750000.00,119000000.00
偿还债务支付的现金,151000000.00,551000000.00,95500000.00,112849119.45,75896592.00,198209974.29
分配股利、利润或偿付利息所支付的现金,5880626.69,6327227.93,3123102.79,14635682.67,20056933.09,22197207.28
其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0
支付其他与筹资活动有关的现金,0,2604271.37,1108566.88,8656706.65,299000.00,828493.15
筹资活动现金流出小计,156880626.69,559931499.30,99731669.67,136141508.77,96252525.09,221235674.72
筹资活动产生的现金流量净额,33119373.31,-55931499.30,-54231669.67,473150491.23,-31502525.09,-102235674.72
四、汇率变动对现金及现金等价物的影响,-779032.01,3242426.85,1567353.70,-2463582.27,2247360.26,3003935.48
五、现金及现金等价物净增加额,-1184606.63,5567332.94,7963431.17,52149615.22,72853916.09,-66699307.79
加:期初现金及现金等价物余额,18336745.19,17152138.56,22719471.50,30682902.67,82832517.89,155686433.98
六、期末现金及现金等价物余额,17152138.56,22719471.50,30682902.67,82832517.89,155686433.98,88987126.19
净利润,57900604.17,73995545.52,59418680.01,57476032.11,71778743.28,106331205.55
少数股东权益,0,0,0,0,0,0
未确认的投资损失,0,0,0,0,0,0
资产减值准备,743460.48,1502356.74,673816.52,4696356.60,10358337.76,12940362.63
固定资产折旧、油气资产折耗、生产性物资折旧,18577741.66,19033972.25,26572324.55,30100309.94,40428843.12,44733691.76
无形资产摊销,1323003.29,1431295.75,1481688.67,2000671.87,3708903.40,4216003.81
长期待摊费用摊销,26373.32,82986.62,102319.92,191561.94,1405658.35,2819311.23
待摊费用的减少,0,0,0,0,0,0
预提费用的增加,0,0,0,0,0,0
处置固定资产、无形资产和其他长期资产的损失,8375.00,0,-44310.90,6215.75,0,463211.65
固定资产报废损失,0,0,0,0,0,0
公允价值变动损失,0,0,0,0,0,-428565.61
递延收益增加（减：减少）,0,0,0,0,0,0
预计负债,0,0,0,0,0,0
财务费用,6746779.58,2999788.84,2233549.26,2509731.18,-3071690.90,-201966.25
投资损失,0,0,0,-5344837.04,-5734574.31,-1806459.85
递延所得税资产减少,-162792.07,-195350.76,150857.52,-688968.92,-3225442.16,-2033934.29
递延所得税负债增加,0,0,0,-106249.20,-480387.23,238960.13
存货的减少,-5408561.32,-2119997.97,-7126382.10,-19192429.27,-35742294.56,-33333394.36
经营性应收项目的减少,-21976698.42,1356659.64,-624668.71,9803759.71,-53774013.77,-48226168.46
经营性应付项目的增加,10917705.75,-5054879.17,929677.55,-2592453.48,87253354.79,132006556.89
已完工尚未结算款的减少(减:增加),0,0,0,0,0,0
已结算尚未完工款的增加(减:减少),0,0,0,0,0,0
其他,1969288.38,0,0,0,0,0
经营活动产生现金流量净额,70665279.82,93032377.46,83767552.29,78859701.19,112905437.77,217718814.83
债务转为资本,0,0,0,0,0,0
一年内到期的可转换公司债券,0,0,0,0,0,0
融资租入固定资产,0,0,0,0,0,0
现金的期末余额,17152138.56,22719471.50,30682902.67,82832517.89,155686433.98,88987126.19
现金的期初余额,18336745.19,17152138.56,22719471.50,30682902.67,82832517.89,155686433.98
现金等价物的期末余额,0,0,0,0,0,0
现金等价物的期初余额,0,0,0,0,0,0
现金及现金等价物的净增加额,-1184606.63,5567332.94,7963431.17,52149615.22,72853916.09,-66699307.79
