,20200930,20200630,20200331,20191231,20181231,20171231,19700101,
货币资金,822338444.07,496544519.55,0,99165668.04,127012351.58,39908891.65,0,
交易性金融资产,2940061936.91,773073399.98,0,66328553.82,0,0,0,
衍生金融资产,0,0,0,0,0,0,0,
应收票据及应收账款,785619372.95,658441871.42,0,188298142.56,161159650.96,114557268.18,0,
应收票据,0,550000.00,0,100000.00,0,1200000.00,0,
应收账款,785619372.95,657891871.42,0,188198142.56,161159650.96,113357268.18,0,
应收款项融资,0,0,0,0,0,0,0,
预付款项,61454158.32,129914501.92,0,4543428.99,3405198.44,6473751.28,0,
其他应收款(合计),11323087.14,10261927.32,0,2754300.45,6496372.11,13024331.46,0,
应收利息,0,0,0,0,3600177.78,6958549.92,0,
应收股利,0,0,0,0,0,0,0,
其他应收款,0,10261927.32,0,2754300.45,0,0,0,
买入返售金融资产,0,0,0,0,0,0,0,
存货,230062202.30,181772407.26,0,64663246.77,55898181.10,40870816.42,0,
划分为持有待售的资产,0,0,0,0,0,0,0,
一年内到期的非流动资产,0,0,0,0,0,0,0,
待摊费用,0,0,0,0,0,0,0,
待处理流动资产损益,0,0,0,0,0,0,0,
其他流动资产,10713773.10,16230682.22,0,11450692.28,5139555.04,103592357.19,0,
流动资产合计,4861572974.79,2266239309.68,0,437204032.91,359111309.23,318427416.18,0,
发放贷款及垫款,0,0,0,0,0,0,0,
可供出售金融资产,0,0,0,0,0,0,0,
持有至到期投资,0,0,0,0,0,0,0,
长期应收款,0,0,0,0,0,0,0,
长期股权投资,0,0,0,0,0,0,0,
投资性房地产,0,0,0,0,0,0,0,
在建工程(合计),0,0,0,0,0,0,0,
在建工程,0,0,0,0,0,0,0,
工程物资,0,0,0,0,0,0,0,
固定资产及清理(合计),192103318.43,182499270.87,0,176507920.36,162695069.37,161063597.32,0,
固定资产净额,0,182499270.87,0,176507920.36,162695069.37,161063597.32,0,
固定资产清理,0,0,0,0,0,0,0,
生产性生物资产,0,0,0,0,0,0,0,
公益性生物资产,0,0,0,0,0,0,0,
油气资产,0,0,0,0,0,0,0,
使用权资产,0,0,0,0,0,0,0,
无形资产,30957145.63,31224030.13,0,11491561.94,11238354.60,10674428.55,0,
开发支出,0,0,0,0,0,0,0,
商誉,0,0,0,0,0,0,0,
长期待摊费用,3348471.93,3671402.44,0,4768442.44,3418139.50,4029121.38,0,
递延所得税资产,17663665.26,15353385.23,0,11467698.02,11932009.73,15817403.71,0,
其他非流动资产,2345454.82,784360.00,0,1025681.62,3647797.00,55600000.00,0,
非流动资产合计,296418056.07,233532448.67,0,205261304.38,192931370.20,247184550.96,0,
资产总计,5157991030.86,2499771758.35,1029255200.00,642465337.29,552042679.43,565611967.14,0,
短期借款,55000000.00,55000000.00,0,0,0,0,0,
交易性金融负债,0,0,0,0,0,0,0,
应付票据及应付账款,143342992.18,100269464.62,0,35263374.80,42553423.75,21611231.19,0,
应付票据,0,0,0,0,0,0,0,
应付账款,143342992.18,100269464.62,0,35263374.80,42553423.75,21611231.19,0,
预收款项,0,0,0,0,5314353.40,6489541.28,0,
应付手续费及佣金,0,0,0,0,0,0,0,
应付职工薪酬,146068845.32,90273376.15,0,19757465.05,17099150.52,12065161.15,0,
应交税费,123850593.05,208362320.64,0,4657889.74,3961206.78,1944897.95,0,
其他应付款(合计),147684959.11,85359445.07,0,6782616.33,76251659.48,78813041.68,0,
应付利息,40665.80,40665.80,0,0,0,0,0,
应付股利,0,0,0,0,0,0,0,
其他应付款,0,85318779.27,0,6782616.33,0,0,0,
预提费用,0,0,0,0,0,0,0,
一年内的递延收益,0,0,0,0,0,0,0,
应付短期债券,0,0,0,0,0,0,0,
一年内到期的非流动负债,0,0,0,0,0,0,0,
其他流动负债,0,0,0,0,0,0,0,
流动负债合计,696728670.66,697526324.32,0,73362794.23,145179793.93,120923873.25,0,
长期借款,0,0,0,0,0,0,0,
应付债券,0,0,0,0,0,0,0,
租赁负债,0,0,0,0,0,0,0,
长期应付职工薪酬,0,0,0,0,0,0,0,
长期应付款(合计),0,0,0,0,0,0,0,
长期应付款,0,0,0,0,0,0,0,
专项应付款,0,0,0,0,0,0,0,
预计非流动负债,0,0,0,0,0,55600000.00,0,
递延所得税负债,1359290.54,461010.00,0,199283.07,0,0,0,
长期递延收益,20354677.39,12500171.01,0,11426859.32,10575560.15,10099911.74,0,
其他非流动负债,0,0,0,0,0,0,0,
非流动负债合计,21713967.93,12961181.01,0,11626142.39,10575560.15,65699911.74,0,
负债合计,718442638.59,710487505.33,278683900.00,84988936.62,155755354.08,186623784.99,0,
实收资本(或股本),400000000.00,360000000.00,0,360000000.00,127861700.00,127861700.00,0,
资本公积,2054946306.17,225676494.85,0,225676494.85,567467400.73,556947803.78,0,
减：库存股,0,0,0,0,0,0,0,
其他综合收益,21044.31,53831.66,0,34201.73,17459.91,0,0,
专项储备,0,0,0,0,0,0,0,
盈余公积,0,0,0,0,1326539.65,1326539.65,0,
一般风险准备,0,0,0,0,0,0,0,
未分配利润,1984581041.79,1203553926.50,0,-28234295.91,-300385774.94,-307147861.28,0,
归属于母公司股东权益合计,4439548392.27,1789284253.02,750571300.00,557476400.67,396287325.35,378988182.15,0,
少数股东权益,0,0,0,0,0,0,0,
所有者权益(或股东权益)合计,4439548392.27,1789284253.02,750571300.00,557476400.67,396287325.35,378988182.15,0,
负债和所有者权益(或股东权益)总计,5157991030.86,2499771758.35,1029255200.00,642465337.29,552042679.43,565611967.14,0,
