,20141231,20151231,20161231,20171231,20181231,20191231
销售商品、提供劳务收到的现金,105530082784.78,75863780401.65,60020803466.19,55641876395.71,51000183956.03,52983981714.48
收到的税费返还,83004388.28,146833262.40,181080592.11,113937989.72,93428749.99,140915325.92
收到的其他与经营活动有关的现金,1760008177.57,4371387215.56,3337724585.39,4096682958.84,4853616547.07,4054804313.26
经营活动现金流入小计,107373095350.63,80382000879.61,63539608643.69,59852497344.27,55947229253.09,57179701353.66
购买商品、接受劳务支付的现金,104457998850.30,64200775549.10,46518256278.68,57309513664.26,45321225293.07,43223130690.84
支付给职工以及为职工支付的现金,563250418.36,576897985.04,612907409.23,653706943.91,715880604.10,2210899768.38
支付的各项税费,4308816004.39,3312271960.12,2706969410.41,2847874738.89,2663096912.00,2379972886.89
支付的其他与经营活动有关的现金,1611178581.43,3055564921.76,5063734579.78,5729620936.29,5505091379.53,4976505815.77
经营活动现金流出小计,110941243854.48,71145510416.02,54901867678.10,66540716283.35,54205294188.70,52790509161.88
经营活动产生的现金流量净额,-3568148503.85,9236490463.59,8637740965.59,-6688218939.08,1741935064.39,4389192191.78
收回投资所收到的现金,71973075.70,690.53,28077519.00,48722921.45,77479036.53,176385942.95
取得投资收益所收到的现金,27406371.37,31099092.46,26807954.73,18292759.55,20665037.54,21886319.99
处置固定资产、无形资产和其他长期资产所收回的现金净额,127041562.96,114866082.20,191123067.73,322104794.82,290704121.74,324878035.72
处置子公司及其他营业单位收到的现金净额,0,0,19191042.74,28978809.12,0,0
收到的其他与投资活动有关的现金,0,40996451.94,0,0,0,18500000.00
投资活动现金流入小计,226421010.03,186962317.13,265199584.20,418099284.94,388848195.81,541650298.66
购建固定资产、无形资产和其他长期资产所支付的现金,551707124.21,446068582.55,414838597.69,492157619.75,718336805.64,1109683081.34
投资所支付的现金,18850500.00,82227353.30,200000000.00,591246200.00,230790000.00,110000000.00
取得子公司及其他营业单位支付的现金净额,156908504.13,0,0,15713028.51,0,12988521.43
支付的其他与投资活动有关的现金,0,229945.34,6000000.00,0,0,226933.63
投资活动现金流出小计,727466128.34,528525881.19,620838597.69,1099116848.26,949126805.64,1232898536.40
投资活动产生的现金流量净额,-501045118.31,-341563564.06,-355639013.49,-681017563.32,-560278609.83,-691248237.74
吸收投资收到的现金,220055390.60,0,1063820185.78,0,9996000.00,0
其中：子公司吸收少数股东投资收到的现金,0,0,8800195.74,0,9996000.00,0
取得借款收到的现金,31343654786.88,36683377939.54,8775129149.20,10356128303.87,21435907544.98,13773118982.25
发行债券收到的现金,0,0,1990000000.00,0,0,0
收到其他与筹资活动有关的现金,0,0,7000000.00,0,0,0
筹资活动现金流入小计,31563710177.48,36683377939.54,11835949334.98,10356128303.87,21445903544.98,13773118982.25
偿还债务支付的现金,25399267107.23,46247230667.04,18307190566.31,3808233845.04,22892459276.21,16770032099.65
分配股利、利润或偿付利息所支付的现金,740913501.64,1023968116.81,309382580.30,357283216.74,595188747.84,532122319.67
其中：子公司支付给少数股东的股利、利润,6913067.82,7893775.90,5927007.77,7747171.51,10429872.47,14522829.35
支付其他与筹资活动有关的现金,0,7900000.00,334306.30,80001.00,18054330.23,0
筹资活动现金流出小计,26140180608.87,47279098783.85,18616907452.91,4165597062.78,23505702354.28,17302154419.32
筹资活动产生的现金流量净额,5423529568.61,-10595720844.31,-6780958117.93,6190531241.09,-2059798809.30,-3529035437.07
四、汇率变动对现金及现金等价物的影响,-1170291.24,1419596.03,1758916.00,-2413204.87,624126.31,8437977.33
五、现金及现金等价物净增加额,1353165655.21,-1699374348.75,1502902750.17,-1181118466.18,-877518228.43,177346494.30
加:期初现金及现金等价物余额,3518065618.45,4871231273.66,3171856924.91,4683784129.31,3502665663.13,5329167073.60
六、期末现金及现金等价物余额,4871231273.66,3171856924.91,4674759675.08,3502665663.13,2625147434.70,5506513567.90
净利润,781793658.17,379955101.98,552670576.71,655288151.76,550385153.65,544680719.60
少数股东权益,0,0,0,0,0,0
未确认的投资损失,0,0,0,0,0,0
资产减值准备,787179201.70,819289062.86,844276082.79,643287789.65,293218215.28,734896093.00
固定资产折旧、油气资产折耗、生产性物资折旧,247145613.07,265478153.16,261272972.24,271154696.13,285460203.81,460124077.44
无形资产摊销,25941752.72,50968567.98,43814756.75,43016739.25,45058410.48,55805722.32
长期待摊费用摊销,59718845.99,47507954.03,46236218.36,61273726.78,45934616.80,51135949.68
待摊费用的减少,0,0,0,0,0,0
预提费用的增加,0,0,0,0,0,0
处置固定资产、无形资产和其他长期资产的损失,-25359123.95,-15102831.86,5733559.22,-57203085.94,-59296029.02,-62986157.72
固定资产报废损失,4903.11,0,0,0,26861.59,180878.79
公允价值变动损失,0,0,0,0,0,-15573263.77
递延收益增加（减：减少）,0,0,0,0,0,0
预计负债,0,0,0,0,0,0
财务费用,674327777.32,1233577890.76,253023248.32,229697585.88,448867786.57,258400304.92
投资损失,-62116904.29,-14002943.84,-43468246.22,-56369309.54,30265609.39,-100050058.30
递延所得税资产减少,34981156.39,11117792.64,21290017.55,7435353.44,7554248.04,-131383773.59
递延所得税负债增加,-2509263.64,-2153589.55,-2170909.40,-2839637.62,103423783.78,55842782.45
存货的减少,-4879353554.84,3828642557.41,4273412567.76,-3030128043.47,824534968.43,509636857.95
经营性应收项目的减少,-1132948789.38,253756025.53,3705912368.89,-1816437109.31,-1441377895.64,-824399720.82
经营性应付项目的增加,-76953776.22,2377456722.49,-1324262247.38,-3636395796.09,607366331.23,2857911720.61
已完工尚未结算款的减少(减:增加),0,0,0,0,0,0
已结算尚未完工款的增加(减:减少),0,0,0,0,0,0
其他,0,0,0,0,512800.00,-5029940.78
经营活动产生现金流量净额,-3568148503.85,9236490463.59,8637740965.59,-6688218939.08,1741935064.39,4389192191.78
债务转为资本,0,0,0,0,0,0
一年内到期的可转换公司债券,0,0,0,0,0,0
融资租入固定资产,0,0,0,0,0,0
现金的期末余额,4871231273.66,3171856924.91,4674759675.08,3502665663.13,2625147434.70,5506513567.90
现金的期初余额,3518065618.45,4871231273.66,3171856924.91,4683784129.31,3502665663.13,5329167073.60
现金等价物的期末余额,0,0,0,0,0,0
现金等价物的期初余额,0,0,0,0,0,0
现金及现金等价物的净增加额,1353165655.21,-1699374348.75,1502902750.17,-1181118466.18,-877518228.43,177346494.30
