,20141231,20151231,20161231,20171231,20181231,20191231
销售商品、提供劳务收到的现金,452577598.02,679132403.26,778449710.23,1070121270.84,2096434558.93,2666079314.97
收到的税费返还,0,0,0,0,0,0
收到的其他与经营活动有关的现金,19264756.98,20639323.42,19168338.79,30602367.42,64017809.17,40356836.79
经营活动现金流入小计,471842355.00,699771726.68,797618049.02,1100723638.26,2160452368.10,2706436151.76
购买商品、接受劳务支付的现金,135760419.00,279446943.17,198014643.33,440152130.83,883760639.26,1236399959.40
支付给职工以及为职工支付的现金,63567752.85,88203380.83,147020429.76,190546503.58,233987348.70,259828121.38
支付的各项税费,65762496.97,75799766.84,99161337.01,183464626.15,244836138.92,265878903.58
支付的其他与经营活动有关的现金,84867101.47,109303528.11,154665500.38,310376531.83,762965514.75,1058841759.13
经营活动现金流出小计,349957770.29,552753618.95,598861910.48,1124539792.39,2125549641.63,2820948743.49
经营活动产生的现金流量净额,121884584.71,147018107.73,198756138.54,-23816154.13,34902726.47,-114512591.73
收回投资所收到的现金,11502227.00,46008909.00,0,53413200.00,100000000.00,6743062.40
取得投资收益所收到的现金,6041.10,0,0,0,0,131963.23
处置固定资产、无形资产和其他长期资产所收回的现金净额,423687.18,416270.00,88500.00,960051.40,241867.58,3767295.45
处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0
收到的其他与投资活动有关的现金,36500000.00,0,102380520.55,274933995.06,1409703945.59,747148987.17
投资活动现金流入小计,48431955.28,46425179.00,102469020.55,329307246.46,1509945813.17,757791308.25
购建固定资产、无形资产和其他长期资产所支付的现金,47892392.32,159373671.73,300085252.35,237784487.37,113900370.98,88613005.41
投资所支付的现金,120002500.00,126000000.00,71582497.52,102085400.00,214984510.77,199212737.22
取得子公司及其他营业单位支付的现金净额,0,24777611.93,0,155670506.94,0,0
支付的其他与投资活动有关的现金,15000000.00,20000000.00,130000000.00,203660000.00,1390970000.00,743070000.00
投资活动现金流出小计,182894892.32,330151283.66,501667749.87,699200394.31,1719854881.75,1030895742.63
投资活动产生的现金流量净额,-134462937.04,-283726104.66,-399198729.32,-369893147.85,-209909068.58,-273104434.38
吸收投资收到的现金,0,490189991.39,0,0,1013673998.62,0
其中：子公司吸收少数股东投资收到的现金,0,0,0,0,22600000.00,0
取得借款收到的现金,0,67145000.00,30000000.00,585000000.00,425000000.00,1260910000.00
发行债券收到的现金,0,0,0,0,0,0
收到其他与筹资活动有关的现金,0,521022.64,1238274.58,1234891.32,710485.42,0
筹资活动现金流入小计,0.00,557856014.03,31238274.58,586234891.32,1439384484.04,1260910000.00
偿还债务支付的现金,0,22000000.00,53000000.00,80000000.00,345645000.00,1244850000.00
分配股利、利润或偿付利息所支付的现金,37900000.00,47120290.10,55064242.16,39558401.57,200699202.68,99578607.65
其中：子公司支付给少数股东的股利、利润,0,0,0,0,99000000.00,5000000.00
支付其他与筹资活动有关的现金,0,0,0,1818000.00,45890427.23,154073166.46
筹资活动现金流出小计,37900000.00,69120290.10,108064242.16,121376401.57,592234629.91,1498501774.11
筹资活动产生的现金流量净额,-37900000.00,488735723.93,-76825967.58,464858489.75,847149854.13,-237591774.11
四、汇率变动对现金及现金等价物的影响,0,0,0,0,0,0
五、现金及现金等价物净增加额,-50478352.33,352027727.00,-277268558.36,71149187.77,672143512.02,-625208800.22
加:期初现金及现金等价物余额,395724744.23,345246391.90,697274118.90,420005560.54,491154748.31,1163298260.33
六、期末现金及现金等价物余额,345246391.90,697274118.90,420005560.54,491154748.31,1163298260.33,538089460.11
净利润,115204125.19,167045137.19,277554725.57,364931186.82,485079635.99,442123277.86
少数股东权益,0,0,0,0,0,0
未确认的投资损失,0,0,0,0,0,0
资产减值准备,1709625.86,-311899.52,1658697.08,8870780.94,18296693.46,9392527.86
固定资产折旧、油气资产折耗、生产性物资折旧,24313402.55,26747424.41,39659927.40,40939581.14,50327324.03,74895577.61
无形资产摊销,2562797.55,3200118.34,4692620.73,4749661.14,4985530.19,7876386.04
长期待摊费用摊销,843200.00,3215050.30,5628304.40,7906801.64,11718438.54,11169610.12
待摊费用的减少,0,0,0,0,0,0
预提费用的增加,0,0,0,0,0,0
处置固定资产、无形资产和其他长期资产的损失,181742.99,783403.74,92533.22,102369.14,262727.39,-1437350.71
固定资产报废损失,0,14480.95,235632.70,36809.37,81777.25,187906.40
公允价值变动损失,0,0,0,0,0,0
递延收益增加（减：减少）,0,0,0,0,0,0
预计负债,0,0,0,0,0,0
财务费用,0,1119267.46,349007.38,1538780.15,23866043.64,29612776.56
投资损失,4241479.03,-23083240.01,-972957.24,-14239877.19,-14414150.79,-130686.24
递延所得税资产减少,-2315658.58,-8215.22,7932.49,-10112249.35,-1426457.28,-9855394.21
递延所得税负债增加,-1124321.18,-507962.69,-517508.06,-678903.42,-538691.70,-436110.47
存货的减少,-11482558.10,-73985394.34,-74337327.00,-122104310.21,-86792649.77,-18631180.35
经营性应收项目的减少,-21104616.72,-3039153.29,-99693287.66,-460810708.30,-574575648.45,-647638327.75
经营性应付项目的增加,8855366.12,45829090.41,44397837.53,155053924.00,118032153.97,-11641604.45
已完工尚未结算款的减少(减:增加),0,0,0,0,0,0
已结算尚未完工款的增加(减:减少),0,0,0,0,0,0
其他,0,0,0,0,0,0
经营活动产生现金流量净额,121884584.71,147018107.73,198756138.54,-23816154.13,34902726.47,-114512591.73
债务转为资本,0,0,0,0,0,0
一年内到期的可转换公司债券,0,0,0,0,0,0
融资租入固定资产,0,0,0,0,0,0
