,20200930,20200630,20191231,20190930,20190630,20181231,20171231,19700101,
一、营业总收入,280852730.07,170443600.00,467597639.41,335668426.06,223915400.00,458079656.57,436619664.92,0,
营业收入,280852730.07,170443600.00,467597639.41,335668426.06,223915400.00,458079656.57,436619664.92,0,
二、营业总成本,222706628.90,0,379447088.89,270260253.49,0,372093517.29,348196501.64,0,
营业成本,147969330.50,0,254983186.13,182275935.53,0,248566471.16,226675949.34,0,
营业税金及附加,2537516.60,0,3938606.84,2820931.03,0,4536268.10,4064922.94,0,
销售费用,40306799.53,0,68731901.64,49233280.50,0,69239461.13,68260737.65,0,
管理费用,16928161.31,0,24785666.73,19374758.86,0,26117256.60,26466413.31,0,
财务费用,-406413.78,0,32439.74,27935.73,0,445783.98,94079.55,0,
研发费用,15371234.74,0,26975287.81,16527411.84,0,23188276.32,22634398.85,0,
资产减值损失,0,0,0,0,0,0,0,0,
公允价值变动收益,0,0,61369.86,0,0,0,0,0,
投资收益,33150.68,0,1437134.45,1224970.09,0,445339.14,921010.37,0,
其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,
汇兑收益,0,0,0,0,0,0,0,0,
三、营业利润,64725495.83,36123300.00,95501118.78,70209035.85,46456600.00,93156689.42,88338567.01,0,
加:营业外收入,1346.26,0,27974.89,44136.46,0,17693.02,139480.18,0,
减：营业外支出,24350.33,0,53128.65,9875.02,0,400967.90,876550.37,0,
其中：非流动资产处置损失,0,0,0,0,0,0,0,0,
四、利润总额,64702491.76,36099300.00,95475965.02,70243297.29,46454700.00,92773414.54,87601496.82,0,
减：所得税费用,9893228.42,0,13488756.78,10640395.51,0,14636713.40,13962148.72,0,
五、净利润,54809263.34,31101200.00,81987208.24,59602901.78,39759500.00,78136701.14,73639348.10,0,
归属于母公司所有者的净利润,54809263.34,31101200.00,81987208.24,59602901.78,39759500.00,78136701.14,73639348.10,0,
少数股东损益,0,0,0,0,0,0,0,0,
基本每股收益(元/股),0.610000,0,0.910000,0.660000,0,0.870000,0.820000,0,
稀释每股收益(元/股),0.610000,0,0.910000,0.660000,0,0.870000,0.820000,0,
七、其他综合收益,0,0,0,0,0,0,0,0,
八、综合收益总额,54809263.34,0,81987208.24,59602901.78,0,78136701.14,73639348.10,0,
归属于母公司所有者的综合收益总额,54809263.34,0,81987208.24,59602901.78,0,78136701.14,73639348.10,0,
归属于少数股东的综合收益总额,0,0,0,0,0,0,0,0,
