,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20171231,20161231,20150331,20141231,20131231,20121231,19700101,
销售商品、提供劳务收到的现金,0,340143348.42,0,1022992395.35,0,366323849.36,0,957128515.58,810901191.44,677817977.81,103989132.98,381911820.93,306875047.25,259869696.42,0,
收到的税费返还,0,197745.44,0,3559797.09,0,3483208.17,0,320850.08,180625.46,0,0,0,0,0,0,
收到的其他与经营活动有关的现金,0,13904359.08,0,33095256.68,0,12866149.92,0,29980195.30,30195673.03,19320774.36,689339.63,8188989.36,7486901.46,4953886.94,0,
经营活动现金流入小计,0,354245452.94,0,1059647449.12,0,382673207.45,0,987429560.96,841277489.93,697138752.17,104678472.61,390100810.29,314361948.71,264823583.36,0,
购买商品、接受劳务支付的现金,0,53521446.33,0,128087616.20,0,77026369.64,0,122232329.00,124359538.98,85559115.74,8922272.28,54684041.91,59249090.47,53925938.21,0,
支付给职工以及为职工支付的现金,0,418476489.41,0,812684268.57,0,440942432.17,0,721686554.80,642117660.98,527409308.67,115936131.83,303230845.16,239652050.99,211359701.16,0,
支付的各项税费,0,40867245.37,0,64489572.60,0,31858756.65,0,43581553.65,40895438.98,23452035.17,1384026.56,6979333.20,7967487.55,6346514.41,0,
支付的其他与经营活动有关的现金,0,34140980.62,0,70982356.88,0,41070778.03,0,68244335.98,77442347.10,44210940.36,19853896.29,29746086.06,21805806.13,35554312.98,0,
经营活动现金流出小计,0,547006161.73,0,1076243814.25,0,590898336.49,0,955744773.43,884814986.04,680631399.94,146096326.96,394640306.33,328674435.14,307186466.76,0,
经营活动产生的现金流量净额,-169955700.00,-192760708.79,-178018000.00,-16596365.13,-205383800.00,-208225100.00,-180061600.00,31684787.53,-43537496.11,16507352.23,-41417854.35,-4539496.04,-14312486.43,-42362883.40,0,
收回投资所收到的现金,0,18699230.94,0,0,0,0,0,0,0,5818505.93,0,0,0,0,0,
取得投资收益所收到的现金,0,0,0,478956.14,0,0,0,213734.50,2155661.78,512978.07,0,0,400000.00,258560.25,0,
处置固定资产、无形资产和其他长期资产所收回的现金净额,0,2107.70,0,170273.61,0,163104.11,0,4488626.40,1949.18,1165072.62,127.51,159212.55,52500.00,275233.37,0,
处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0,0,263443.95,0,466745.67,0,
收到的其他与投资活动有关的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
投资活动现金流入小计,0,18701338.64,0,649229.75,0,163104.11,0,4702360.90,2157610.96,7496556.62,127.51,422656.50,452500.00,1000539.29,0,
购建固定资产、无形资产和其他长期资产所支付的现金,0,38569821.29,0,24388858.50,0,20343054.54,0,45039495.00,29062675.06,44748706.57,2687485.29,11918093.87,7920503.31,3948505.67,0,
投资所支付的现金,0,0,0,1500000.00,0,1500000.00,0,3591595.85,24500000.00,43238152.79,280000.00,20112500.00,0,3500000.00,0,
取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0,0,-3379521.01,376925.23,0,0,-663459.42,0,
支付的其他与投资活动有关的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
投资活动现金流出小计,0,38569821.29,0,25888858.50,0,21843054.54,0,48631090.85,53562675.06,84607338.35,3344410.52,32030593.87,7920503.31,6785046.25,0,
投资活动产生的现金流量净额,-22834300.00,-19868482.65,17654600.00,-25239628.75,-24197400.00,-21680000.00,-18035700.00,-43928729.95,-51405064.10,-77110781.73,-3344283.01,-31607937.37,-7468003.31,-5784506.96,0,
吸收投资收到的现金,0,0,0,30000000.00,0,30000000.00,0,28340000.00,138330000.00,37546000.00,67800000.00,9950000.00,41485508.22,0,0,
其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
取得借款收到的现金,0,431132404.77,0,625075888.80,0,375750188.00,0,558912241.30,387968778.86,408910036.77,16150000.00,270250000.00,112700000.00,109789178.75,0,
发行债券收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
收到其他与筹资活动有关的现金,0,0,0,2676618.33,0,0,0,13687173.06,0,18449275.00,0,2830000.00,0,1080000.00,0,
筹资活动现金流入小计,0,431132404.77,0,657752507.13,0,405750188.00,0,600939414.36,526298778.86,464905311.77,83950000.00,283030000.00,154185508.22,110869178.75,0,
偿还债务支付的现金,0,232622766.03,0,516620235.02,0,256017424.76,0,535054410.41,363370115.34,290192370.66,17004128.99,208000000.00,98139178.75,68611232.75,0,
分配股利、利润或偿付利息所支付的现金,0,12511618.89,0,25057103.82,0,12047497.06,0,27269220.83,19277573.12,13597287.27,2579255.60,19097499.57,5735443.31,7738612.14,0,
其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
支付其他与筹资活动有关的现金,0,10623552.45,0,32135747.00,0,8816478.01,0,6661983.67,55793264.44,28582679.73,0,0,0,0,0,
筹资活动现金流出小计,0,255757937.37,0,573813085.84,0,276881399.83,0,568985614.91,438440952.90,332372337.66,19583384.59,227097499.57,103874622.06,76349844.89,0,
筹资活动产生的现金流量净额,247005900.00,175374467.40,33164000.00,83939421.29,173135900.00,128868800.00,50989300.00,31953799.45,87857825.96,132532974.11,64366615.41,55932500.43,50310886.16,34519333.86,0,
四、汇率变动对现金及现金等价物的影响,-920600.00,-257650.31,-179000.00,772109.59,1306400.00,1133300.00,-979900.00,-4053847.91,-1671912.15,1088990.24,-273185.07,-1197161.47,-6855128.38,-2734680.52,0,
五、现金及现金等价物净增加额,53295300.00,-37512374.35,-127378400.00,42875537.00,-55138900.00,-99903000.00,-148087900.00,15656009.12,-8756646.40,73018534.85,19331292.98,18587905.55,21675268.04,-16362737.02,0,
加:期初现金及现金等价物余额,0,281965183.55,0,239089646.55,0,239089646.55,0,223433637.43,232190283.83,159171748.98,88793883.07,70205977.52,48530709.48,64893446.50,0,
六、期末现金及现金等价物余额,0,244452809.20,0,281965183.55,0,139186639.32,0,239089646.55,223433637.43,232190283.83,108125176.05,88793883.07,70205977.52,48530709.48,0,
净利润,0,17820600.00,0,85311100.00,0,21464172.05,0,65118600.00,38601700.00,35028378.99,2443100.00,40062700.00,28338200.00,15066600.00,0,
少数股东权益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
未确认的投资损失,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
资产减值准备,0,296100.00,0,5555400.00,0,0,0,10787000.00,14412900.00,6684351.57,646500.00,4173700.00,2748900.00,3458500.00,0,
固定资产折旧、油气资产折耗、生产性物资折旧,0,6646700.00,0,13159200.00,0,6438362.84,0,11865100.00,10699500.00,5480999.70,874800.00,3107900.00,2737100.00,2934800.00,0,
无形资产摊销,0,854200.00,0,2349800.00,0,1201442.67,0,3314800.00,3535300.00,3462320.53,693000.00,2030100.00,781200.00,1140900.00,0,
长期待摊费用摊销,0,2932700.00,0,5196700.00,0,2497606.08,0,3067800.00,1768900.00,668672.42,43600.00,106400.00,839500.00,1073900.00,0,
待摊费用的减少,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
预提费用的增加,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
处置固定资产、无形资产和其他长期资产的损失,0,223100.00,0,373700.00,0,200798.22,0,173700.00,289500.00,-422753.26,0,140300.00,367800.00,-127400.00,0,
固定资产报废损失,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
公允价值变动损失,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
递延收益增加（减：减少）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
预计负债,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
财务费用,0,13005900.00,0,23886300.00,0,11306711.25,0,22322500.00,19951800.00,12756102.50,2839600.00,8579700.00,11053800.00,6216100.00,0,
投资损失,0,906700.00,0,-3552800.00,0,-3020166.75,0,-5260700.00,-4039800.00,-2004113.92,0,0,0,-501700.00,0,
递延所得税资产减少,0,-1602400.00,0,-1839900.00,0,-1386073.86,0,-1088500.00,-435800.00,-584341.07,-680400.00,-517000.00,-58800.00,-409600.00,0,
递延所得税负债增加,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
存货的减少,0,-48576100.00,0,-4377100.00,0,-60672909.54,0,-6095800.00,-36031800.00,-6546897.80,-32788500.00,-7357600.00,10080300.00,-7267800.00,0,
经营性应收项目的减少,0,-200703700.00,0,-172280700.00,0,-203604029.36,0,-141284600.00,-76369500.00,-61082442.96,-12230700.00,-62391800.00,-51900000.00,-59982200.00,0,
经营性应付项目的增加,0,-292400.00,0,10947300.00,0,2516388.75,0,68764900.00,-15920100.00,23067075.53,-3258800.00,7526100.00,-19300700.00,-3965000.00,0,
已完工尚未结算款的减少(减:增加),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
已结算尚未完工款的增加(减:减少),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
其他,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
经营活动产生现金流量净额,0,-192760700.00,0,-16596400.00,0,-208225129.04,0,31684800.00,-43537500.00,16507352.23,-41417900.00,-4539500.00,-14312500.00,-42362900.00,0,
债务转为资本,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
一年内到期的可转换公司债券,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
融资租入固定资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
现金的期末余额,0,0,0,0,0,139186639.32,0,0,0,232190283.83,0,0,0,0,0,
现金的期初余额,0,0,0,0,0,239089646.55,0,0,0,159171748.98,0,0,0,0,0,
