,20200930,20200630,20191231,20190630,20181231,20171231,20161231,19700101,
货币资金,633666582.36,300503691.02,265057317.69,194070758.19,180715310.79,212893333.29,183574925.42,0,
交易性金融资产,12279616.44,12271871.80,0,40337922.22,0,0,0,0,
衍生金融资产,0,0,0,0,0,0,0,0,
应收票据及应收账款,109408443.36,141880838.23,134935942.08,108100495.56,121397369.96,126469373.75,128841802.55,0,
应收票据,0,1000000.00,1004400.00,0,0,0,0,0,
应收账款,109408443.36,140880838.23,133931542.08,108100495.56,121397369.96,126469373.75,128841802.55,0,
应收款项融资,930580.00,792560.00,200000.00,590000.00,0,0,0,0,
预付款项,3864159.17,2087660.26,1741624.70,1292169.30,3059908.41,3900245.60,4146849.05,0,
其他应收款(合计),4033200.42,4437766.75,7193446.74,3168149.24,4887089.48,5716037.31,7076460.82,0,
应收利息,0,0,0,0,0,0,0,0,
应收股利,0,0,0,0,0,0,0,0,
其他应收款,0,0,0,0,0,0,0,0,
买入返售金融资产,0,0,0,0,0,0,0,0,
存货,235085451.33,236969410.01,240203566.81,236415258.63,227936112.76,187971206.68,203674875.40,0,
划分为持有待售的资产,0,0,0,0,0,0,0,0,
一年内到期的非流动资产,0,0,0,0,0,0,0,0,
待摊费用,0,0,0,0,0,0,0,0,
待处理流动资产损益,0,0,0,0,0,0,0,0,
其他流动资产,14051882.66,15842009.61,15521861.73,15162359.19,15762701.87,9070827.68,53823852.59,0,
流动资产合计,1013319915.74,714785807.68,664853759.75,599137112.33,553758493.27,546021024.31,581138765.83,0,
发放贷款及垫款,0,0,0,0,0,0,0,0,
可供出售金融资产,0,0,0,0,300000.00,300000.00,300000.00,0,
持有至到期投资,0,0,0,0,0,0,0,0,
长期应收款,0,0,0,0,0,0,0,0,
长期股权投资,0,0,0,0,0,0,0,0,
投资性房地产,0,0,0,0,0,0,0,0,
在建工程(合计),224059540.91,182588594.73,152441774.09,141179471.88,154995943.07,77781743.48,25979333.57,0,
在建工程,0,0,0,0,0,0,0,0,
工程物资,0,0,0,0,0,0,0,0,
固定资产及清理(合计),214173054.75,219820799.45,230288224.06,201065032.76,173230080.22,151410486.76,129994138.88,0,
固定资产净额,0,0,230288224.06,0,0,0,0,0,
固定资产清理,0,0,0,0,0,0,0,0,
生产性生物资产,0,0,0,0,0,0,0,0,
公益性生物资产,0,0,0,0,0,0,0,0,
油气资产,0,0,0,0,0,0,0,0,
使用权资产,0,0,0,0,0,0,0,0,
无形资产,41909617.35,42154469.26,42699225.92,32529952.40,32710181.94,33258398.98,33828669.02,0,
开发支出,0,0,0,0,0,0,0,0,
商誉,0,0,0,0,0,0,0,0,
长期待摊费用,0,0,0,176606.67,0,0,73333.28,0,
递延所得税资产,10064755.07,6519038.90,9664832.85,7392039.95,5702537.59,7610775.90,10507619.37,0,
其他非流动资产,0,0,0,0,0,0,0,0,
非流动资产合计,490506968.08,451382902.34,435394056.92,382643103.66,366938742.82,270361405.12,200683094.12,0,
资产总计,1503826883.82,1166168710.02,1100247816.67,981780215.99,920697236.09,816382429.43,781821859.95,0,
短期借款,0,0,0,0,0,21000000.00,48000000.00,0,
交易性金融负债,0,0,0,0,0,0,0,0,
应付票据及应付账款,93668750.54,75429303.55,78951014.82,91501171.94,95118808.50,66056150.50,82706360.10,0,
应付票据,4730000.00,8200000.00,5762500.00,13357000.00,9057500.00,688000.00,8314850.00,0,
