,20200930,20200630,20200331,20191231,20190930,20190630,20181231,20171231,20161231,19700101,
货币资金,558899578.88,398535875.27,316041637.29,85436682.22,61068552.58,66892692.88,102550942.69,77906803.80,80787365.85,0,
交易性金融资产,522000000.00,560000000.00,470000000.00,0,0,0,0,0,0,0,
衍生金融资产,0,0,0,0,0,0,0,0,0,0,
应收票据及应收账款,226140605.38,250948011.90,79142172.32,83022304.35,76675573.61,80328917.30,58238581.85,47113140.07,38880390.94,0,
应收票据,0,0,0,0,0,0,0,0,0,0,
应收账款,226140605.38,250948011.90,79142172.32,83022304.35,76675573.61,80328917.30,58238581.85,47113140.07,38880390.94,0,
应收款项融资,0,0,0,0,0,0,0,0,0,0,
预付款项,35681696.67,37555425.45,24823835.41,2995029.27,2818165.32,1537209.11,2360737.56,2900244.68,1706361.33,0,
其他应收款(合计),5376256.78,3391623.12,5259966.13,4110698.44,2307815.71,2345177.46,4292372.13,1899105.92,2148770.05,0,
应收利息,0,0,0,0,0,0,0,0,0,0,
应收股利,0,0,0,0,0,0,0,0,0,0,
其他应收款,0,3391623.12,0,4110698.44,2307815.71,2345177.46,4292372.13,1899105.92,2148770.05,0,
买入返售金融资产,0,0,0,0,0,0,0,0,0,0,
存货,245747497.37,227981174.86,106740136.03,77963649.97,72368945.72,71371758.05,75534148.60,49381917.76,45202400.97,0,
划分为持有待售的资产,0,0,0,0,0,0,0,0,0,0,
一年内到期的非流动资产,0,0,0,0,0,0,0,0,0,0,
待摊费用,0,0,0,0,0,0,0,0,0,0,
待处理流动资产损益,0,0,0,0,0,0,0,0,0,0,
其他流动资产,2319220.27,2150884.27,1144986.74,6158891.42,1292309.98,1094138.52,741535.88,531628.80,125548.21,0,
流动资产合计,1596164855.35,1480562994.87,1003152733.92,259687255.67,216531362.92,223569893.32,243718318.71,179732841.03,168850837.35,0,
发放贷款及垫款,0,0,0,0,0,0,0,0,0,0,
可供出售金融资产,0,0,0,0,0,0,0,0,0,0,
持有至到期投资,0,0,0,0,0,0,0,0,0,0,
长期应收款,0,0,0,0,0,0,0,0,0,0,
长期股权投资,0,0,0,0,0,0,0,0,0,0,
投资性房地产,0,0,0,0,23418895.62,23775861.69,24489793.81,25928354.98,27184321.23,0,
在建工程(合计),18632026.39,12440341.53,11656793.58,11469419.36,2484428.39,1555903.04,26724.13,1314379.48,0,0,
在建工程,0,12440341.53,0,11469419.36,2484428.39,1555903.04,26724.13,1314379.48,0,0,
工程物资,0,0,0,0,0,0,0,0,0,0,
固定资产及清理(合计),70118008.95,67563618.32,65761424.25,66410163.85,49524002.26,47611984.61,48158299.82,30032752.28,29102770.74,0,
固定资产净额,0,67563618.32,0,66410163.85,49524002.26,47611984.61,48158299.82,30032752.28,29102770.74,0,
固定资产清理,0,0,0,0,0,0,0,0,0,0,
生产性生物资产,0,0,0,0,0,0,0,0,0,0,
公益性生物资产,0,0,0,0,0,0,0,0,0,0,
油气资产,0,0,0,0,0,0,0,0,0,0,
使用权资产,0,0,0,0,0,0,0,0,0,0,
无形资产,14247944.51,14359935.19,14487650.61,14615366.34,9767581.74,9646595.48,9825142.88,9993049.04,10427877.64,0,
开发支出,0,0,0,0,0,0,0,0,0,0,
商誉,0,0,0,0,0,0,0,0,0,0,
长期待摊费用,3425929.90,3742387.44,4099308.79,4486023.61,4387407.35,4571776.57,4395210.55,2778264.91,1434833.35,0,
递延所得税资产,37219317.30,44859800.75,4754968.98,4774243.57,3582111.09,3326042.91,4107085.43,2509949.49,3455642.34,0,
其他非流动资产,34086500.00,179314.00,2025044.00,69007.67,5669937.45,4181059.03,2927121.58,7028586.92,541850.26,0,
非流动资产合计,177729727.05,143145397.23,102785190.21,101824224.40,98834363.90,94669223.33,93929378.20,79585337.10,72147295.56,0,
资产总计,1773894582.40,1623708392.10,1105937924.13,361511480.07,315365726.82,318239116.65,337647696.91,259318178.13,240998132.91,0,
短期借款,0,0,0,20435435.17,20407854.36,50607854.36,50000000.00,56000000.00,76000000.00,0,
交易性金融负债,0,0,0,0,0,0,0,0,0,0,
应付票据及应付账款,91044505.88,92542512.04,54171718.94,49152063.55,32380031.21,34527801.38,48602507.64,47015582.67,39767951.66,0,
应付票据,0,0,0,0,0,0,0,0,0,0,
应付账款,91044505.88,92542512.04,54171718.94,49152063.55,32380031.21,34527801.38,48602507.64,47015582.67,39767951.66,0,
预收款项,0,0,142867531.23,5023312.73,3737523.23,3799418.56,4634795.29,3754997.91,2887012.53,0,
应付手续费及佣金,0,0,0,0,0,0,0,0,0,0,
应付职工薪酬,27317740.07,29786745.42,8448923.74,12449587.45,8591269.94,6846101.53,7337946.25,5966269.25,5036216.52,0,
应交税费,131650304.60,120313905.88,9587387.35,3334212.82,7621281.06,5861588.63,9664333.48,3252527.56,7995396.97,0,
其他应付款(合计),1559146.00,1559088.90,24097387.56,1122357.29,800433.64,926831.44,1022281.02,513708.92,5396612.13,0,
应付利息,0,0,0,0,31984.97,68344.14,61172.22,89320.00,113567.40,0,
应付股利,0,0,0,0,0,0,0,0,0,0,
其他应付款,0,1559088.90,0,1122357.29,768448.67,858487.30,961108.80,424388.92,5283044.73,0,
预提费用,0,0,0,0,0,0,0,0,0,0,
一年内的递延收益,0,0,0,0,0,0,0,0,0,0,
应付短期债券,0,0,0,0,0,0,0,0,0,0,
一年内到期的非流动负债,0,0,0,0,0,0,0,0,0,0,
其他流动负债,0,0,0,0,0,0,0,0,0,0,
流动负债合计,321223983.33,309873416.88,239172948.82,91516969.01,73538393.44,102569595.90,121261863.68,116503086.31,137083189.81,0,
长期借款,0,0,6655574.39,6568294.26,0,0,0,0,0,0,
应付债券,0,0,0,0,0,0,0,0,0,0,
租赁负债,0,0,0,0,0,0,0,0,0,0,
长期应付职工薪酬,0,0,0,0,0,0,0,0,0,0,
长期应付款(合计),0,0,0,0,0,0,0,0,0,0,
长期应付款,0,0,0,0,0,0,0,0,0,0,
专项应付款,0,0,0,0,0,0,0,0,0,0,
预计非流动负债,0,0,0,0,0,0,0,0,0,0,
递延所得税负债,0,0,0,0,0,0,0,0,0,0,
长期递延收益,8925071.38,9049937.37,9174803.33,9299669.29,9424925.89,8106604.63,8356076.11,4698379.93,5197843.75,0,
其他非流动负债,0,0,0,0,0,0,0,0,0,0,
非流动负债合计,8925071.38,9049937.37,15830377.72,15867963.55,9424925.89,8106604.63,8356076.11,4698379.93,5197843.75,0,
负债合计,330149054.71,318923354.25,255003326.54,107384932.56,82963319.33,110676200.53,129617939.79,121201466.24,142281033.56,0,
实收资本(或股本),120000000.00,120000000.00,120000000.00,90000000.00,90000000.00,90000000.00,90000000.00,90000000.00,86527500.63,0,
资本公积,549212450.11,549212450.11,549212450.11,28394549.85,28394549.85,28394549.85,28394549.85,27531086.64,24117117.59,0,
