,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20171231,20161231,20150630,20141231,20131231,20121231,19700101,
销售商品、提供劳务收到的现金,250808695.00,0,0,403513907.47,272517633.13,189834608.86,0,365815784.93,369894318.00,334553975.75,116920643.66,239802609.06,242851312.69,222940980.77,0,
收到的税费返还,1452998.64,0,0,1749529.61,1393087.79,1147217.91,0,1338800.61,669645.32,2175990.96,195165.25,298048.08,269205.51,144499.62,0,
收到的其他与经营活动有关的现金,20106355.66,0,0,2888047.18,4892903.60,1020725.20,0,3036282.26,3456105.49,5044031.16,1062703.00,3360703.80,5944015.30,2715615.37,0,
经营活动现金流入小计,272368049.30,0,0,408151484.26,278803624.52,192002551.97,0,370190867.80,374020068.81,341773997.87,118178511.91,243461360.94,249064533.50,225801095.76,0,
购买商品、接受劳务支付的现金,131345326.32,0,0,214149660.44,158152215.97,119463869.61,0,182641436.46,173143561.67,152749770.58,58213069.77,120245639.53,122125986.59,120432056.78,0,
支付给职工以及为职工支付的现金,56502774.46,0,0,79205139.86,61442411.84,45313268.79,0,78646403.67,72079727.77,66916419.86,28402745.03,46112704.43,40936506.17,30054578.97,0,
支付的各项税费,17731185.69,0,0,32400992.46,25018488.62,17009461.67,0,31864718.07,40098418.56,34109351.72,16719197.20,28203003.09,18026355.49,18266563.45,0,
支付的其他与经营活动有关的现金,23958179.65,0,0,30840929.44,24635547.44,16441554.75,0,33121440.50,33930638.43,40886733.25,12084226.03,26124336.36,31934171.31,25307065.88,0,
经营活动现金流出小计,229537466.12,0,0,356596722.20,269248663.87,198228154.82,0,326273998.70,319252346.42,294662275.41,115419238.03,220685683.41,213023019.56,194060265.08,0,
经营活动产生的现金流量净额,42830583.18,10015500.00,-3079900.00,51554762.06,9554960.65,-6225600.00,-5177900.00,43916869.10,54767722.39,47111722.46,2759273.88,22775677.53,36041513.94,31740830.68,0,
收回投资所收到的现金,0,0,0,0,0,0,0,0,0,0,0,3000000.00,32000000.00,71000000.00,0,
取得投资收益所收到的现金,0,0,0,0,0,0,0,0,0,0,0,58348.73,264868.86,379915.01,0,
处置固定资产、无形资产和其他长期资产所收回的现金净额,0,0,0,0,0,0,0,0,0,53050.87,0,0,0,24471.15,0,
处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,-400425.47,0,0,
收到的其他与投资活动有关的现金,0,0,0,0,0,0,0,0,0,1317202.67,0,0,0,0,0,
投资活动现金流入小计,0.00,0,0,0.00,0.00,0.00,0,0.00,0.00,1370253.54,0.00,3058348.73,31864443.39,71404386.16,0,
购建固定资产、无形资产和其他长期资产所支付的现金,1409187.90,0,0,25586918.79,19404730.72,11263634.03,0,934798.06,1260963.47,1741511.49,1431988.14,5250293.72,9596195.60,15416502.79,0,
