,20141231,20151231,20161231,20171231,20181231,20191231
销售商品、提供劳务收到的现金,280276912.81,284216770.35,275564309.46,280543188.77,292980793.02,347593206.29
收到的税费返还,9780459.47,8942272.56,8927590.33,7953987.65,7036399.15,6994691.56
收到的其他与经营活动有关的现金,5748975.02,1514250.99,3345368.62,4430466.41,4281081.06,1299145.24
经营活动现金流入小计,295806347.30,294673293.90,287837268.41,292927642.83,304298273.23,355887043.09
购买商品、接受劳务支付的现金,129347433.27,123711688.76,133148076.64,132626173.32,164523635.66,187084947.49
支付给职工以及为职工支付的现金,32611685.13,33226899.23,34918076.92,35347577.42,38850578.23,42967685.39
支付的各项税费,39963514.03,40846544.70,39724195.31,32733321.32,33390207.66,34085620.96
支付的其他与经营活动有关的现金,16240280.60,18832559.18,18025118.85,18389128.29,18484841.40,22464041.80
经营活动现金流出小计,218162913.03,216617691.87,225815467.72,219096200.35,255249262.95,286602295.64
经营活动产生的现金流量净额,77643434.27,78055602.03,62021800.69,73831442.48,49049010.28,69284747.45
收回投资所收到的现金,170000000.00,218800000.00,419200000.00,1230366287.00,1702000000.00,1318000000.00
取得投资收益所收到的现金,1162438.28,2895686.36,2323796.08,12095740.25,20907249.49,17204483.87
处置固定资产、无形资产和其他长期资产所收回的现金净额,900.00,30996.00,3890.00,431.40,51890.52,1961.17
处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0
收到的其他与投资活动有关的现金,0,0,0,0,0,0
投资活动现金流入小计,171163338.28,221726682.36,421527686.08,1242462458.65,1722959140.01,1335206445.04
购建固定资产、无形资产和其他长期资产所支付的现金,36341971.06,21261915.08,9796155.67,13537143.08,12218030.68,2976189.89
投资所支付的现金,188800000.00,200000000.00,419200000.00,1275366287.00,1657000000.00,1498000000.00
取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0
支付的其他与投资活动有关的现金,0,0,0,0,0,0
投资活动现金流出小计,225141971.06,221261915.08,428996155.67,1288903430.08,1669218030.68,1500976189.89
投资活动产生的现金流量净额,-53978632.78,464767.28,-7468469.59,-46440971.43,53741109.33,-165769744.85
吸收投资收到的现金,0,0,0,369840000.00,8516050.00,0
其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0
取得借款收到的现金,0,0,0,0,0,0
发行债券收到的现金,0,0,0,0,0,0
收到其他与筹资活动有关的现金,0,0,0,0,0,0
筹资活动现金流入小计,0.00,0.00,0.00,369840000.00,8516050.00,0.00
偿还债务支付的现金,0,0,0,0,0,0
分配股利、利润或偿付利息所支付的现金,19500000.00,39000000.00,39000000.00,39000000.00,41600000.00,41669634.00
其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0
支付其他与筹资活动有关的现金,0,1550000.00,0,7796448.65,0,0
筹资活动现金流出小计,19500000.00,40550000.00,39000000.00,46796448.65,41600000.00,41669634.00
筹资活动产生的现金流量净额,-19500000.00,-40550000.00,-39000000.00,323043551.35,-33083950.00,-41669634.00
四、汇率变动对现金及现金等价物的影响,0,987.85,4945.82,-4494.92,3673.65,1262.41
五、现金及现金等价物净增加额,4164801.49,37971357.16,15558276.92,350429527.48,69709843.26,-138153368.99
加:期初现金及现金等价物余额,93375869.62,97540671.11,135512028.27,151070305.19,501499832.67,571209675.93
六、期末现金及现金等价物余额,97540671.11,135512028.27,151070305.19,501499832.67,571209675.93,433056306.94
净利润,82590619.14,81096998.52,72550881.24,71186386.55,74008179.10,86394964.64
少数股东权益,0,0,0,0,0,0
未确认的投资损失,0,0,0,0,0,0
资产减值准备,1501003.65,380852.65,1603191.56,794189.02,502841.96,397346.55
固定资产折旧、油气资产折耗、生产性物资折旧,2341614.00,4013824.45,4764374.33,5058271.48,5592993.99,5772947.68
无形资产摊销,882771.96,881667.66,877536.43,890061.41,927819.37,841553.32
长期待摊费用摊销,53619.11,125028.91,176278.31,256993.94,625979.61,801609.06
待摊费用的减少,0,0,0,0,0,0
预提费用的增加,0,0,0,0,0,0
处置固定资产、无形资产和其他长期资产的损失,23252.49,72451.42,22039.60,7962.27,0,3404.83
固定资产报废损失,0,0,0,0,362084.68,3641.30
公允价值变动损失,0,0,0,0,0,-3345913.31
递延收益增加（减：减少）,0,0,0,0,0,0
预计负债,0,0,0,0,0,0
财务费用,0,0,0,0,-3673.65,-1262.41
投资损失,-1631104.95,-2427019.69,-2323796.08,-11838888.00,-20744728.91,-17204483.87
递延所得税资产减少,-225552.64,-46102.71,-71206.03,64475.41,-161132.27,-114205.47
递延所得税负债增加,0,0,0,0,0,501887.00
存货的减少,-1079070.61,2737168.24,-772515.02,-3332134.09,-2809887.16,-2152240.84
经营性应收项目的减少,-5462288.36,-10193072.58,-13457096.70,-2659311.73,-24845340.43,-21055654.06
经营性应付项目的增加,-3029492.35,-223691.57,-3881240.58,13245998.13,11786105.00,14167128.42
已完工尚未结算款的减少(减:增加),0,0,0,0,0,0
已结算尚未完工款的增加(减:减少),0,0,0,0,0,0
其他,1678062.83,1637496.73,2533353.63,157438.09,3807768.99,4274024.61
经营活动产生现金流量净额,77643434.27,78055602.03,62021800.69,73831442.48,49049010.28,69284747.45
债务转为资本,0,0,0,0,0,0
一年内到期的可转换公司债券,0,0,0,0,0,0
融资租入固定资产,0,0,0,0,0,0
现金的期末余额,0,0,0,501499832.67,571209675.93,433056306.94
现金的期初余额,0,0,0,151070305.19,501499832.67,571209675.93
现金等价物的期末余额,0,0,0,0,0,0
现金等价物的期初余额,0,0,0,0,0,0
现金及现金等价物的净增加额,0,0,0,350429527.48,69709843.26,-138153368.99
