,20141231,20151231,20161231,20171231,20181231,20191231
销售商品、提供劳务收到的现金,734870650.61,1053767730.77,1087434436.00,1087923770.52,1199023913.31,1598855617.47
收到的税费返还,0,0,0,0,0,8494264.75
收到的其他与经营活动有关的现金,2621795.89,5415364.40,11802929.80,17548622.15,23552882.00,14368791.06
经营活动现金流入小计,737492446.50,1059183095.17,1099237365.80,1105472392.67,1222576795.31,1621718673.28
购买商品、接受劳务支付的现金,502369968.11,740658847.97,721866884.47,787674625.19,1000762057.40,1072830694.80
支付给职工以及为职工支付的现金,77838722.27,94499780.38,102904542.65,106696176.36,126506278.40,147961218.17
支付的各项税费,33124383.15,33679609.74,40526787.67,41074571.24,38433676.15,52310069.17
支付的其他与经营活动有关的现金,26012862.77,37250996.85,46281073.06,49476719.68,42852996.24,61785841.15
经营活动现金流出小计,639345936.30,906089234.94,911579287.85,984922092.47,1208555008.19,1334887823.29
经营活动产生的现金流量净额,98146510.20,153093860.23,187658077.95,120550300.20,14021787.12,286830849.99
收回投资所收到的现金,0,4942000.00,0,200000000.00,1000881057.18,942400000.00
取得投资收益所收到的现金,2367116.27,3225900.00,1827468.00,6048194.38,6225273.07,6928443.78
处置固定资产、无形资产和其他长期资产所收回的现金净额,460475.00,39000.00,16068897.80,872123.45,31862.44,1399083.10
处置子公司及其他营业单位收到的现金净额,33348495.44,0,0,0,0,0
收到的其他与投资活动有关的现金,40230833.33,4769355.45,5630235.87,1080000.00,0,0
投资活动现金流入小计,76406920.04,12976255.45,23526601.67,208000317.83,1007138192.69,950727526.88
购建固定资产、无形资产和其他长期资产所支付的现金,38699780.45,16887054.65,27994157.43,85735215.74,144111208.52,254186239.62
投资所支付的现金,0,25433360.00,36000000.00,400000000.00,1001123725.00,782400000.00
取得子公司及其他营业单位支付的现金净额,0,38175300.00,0,0,0,0
支付的其他与投资活动有关的现金,26000000.00,0,12340874.00,0,6912700.00,9275100.00
投资活动现金流出小计,64699780.45,80495714.65,76335031.43,485735215.74,1152147633.52,1045861339.62
投资活动产生的现金流量净额,11707139.59,-67519459.20,-52808429.76,-277734897.91,-145009440.83,-95133812.74
吸收投资收到的现金,178000000.00,0,0,239989400.00,94990390.00,60800800.00
其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,12820000.00
取得借款收到的现金,322000000.00,184000000.00,280000000.00,241000000.00,429000000.00,548000000.00
发行债券收到的现金,0,0,0,0,0,0
收到其他与筹资活动有关的现金,576533823.90,0,0,13000000.00,0,10900000.00
筹资活动现金流入小计,1076533823.90,184000000.00,280000000.00,493989400.00,523990390.00,619700800.00
偿还债务支付的现金,257000000.00,220000000.00,184000000.00,300000000.00,350000000.00,440000000.00
分配股利、利润或偿付利息所支付的现金,252263149.09,61878723.18,101281430.51,83769408.41,72632362.57,140007568.73
其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0
支付其他与筹资活动有关的现金,754905582.87,18224314.00,882686.00,0,5900000.00,95672054.81
筹资活动现金流出小计,1264168731.96,300103037.18,286164116.51,383769408.41,428532362.57,675679623.54
筹资活动产生的现金流量净额,-187634908.06,-116103037.18,-6164116.51,110219991.59,95458027.43,-55978823.54
四、汇率变动对现金及现金等价物的影响,326736.98,4763342.21,3929272.23,-4061539.40,1436748.73,730665.16
五、现金及现金等价物净增加额,-77454521.29,-25765293.94,132614803.91,-51026145.52,-34092877.55,136448878.87
加:期初现金及现金等价物余额,239150820.91,161696299.62,135931005.68,268545809.59,217519664.07,183426786.52
六、期末现金及现金等价物余额,161696299.62,135931005.68,268545809.59,217519664.07,183426786.52,319875665.39
净利润,51848361.81,117340768.63,122334208.09,133413773.96,76651456.75,179450781.05
少数股东权益,0,0,0,0,0,0
未确认的投资损失,0,0,0,0,0,0
资产减值准备,2089774.36,614225.61,-987906.36,-538790.84,912511.03,1090437.89
固定资产折旧、油气资产折耗、生产性物资折旧,50405413.67,51757463.62,51106669.56,51360044.90,54464962.93,59956792.84
无形资产摊销,1559695.08,2318139.00,2534020.78,2753942.16,4301402.96,5416105.97
长期待摊费用摊销,112874.04,100859.40,422354.72,63226.93,231888.98,285246.43
待摊费用的减少,0,0,0,0,0,0
预提费用的增加,0,0,0,0,0,0
处置固定资产、无形资产和其他长期资产的损失,2488472.98,1389296.31,1128411.54,1439564.23,3714.56,2341266.99
固定资产报废损失,0,0,0,215864.91,2823291.66,1552649.93
公允价值变动损失,0,0,0,0,0,-958100.00
递延收益增加（减：减少）,0,0,0,0,0,0
预计负债,0,0,0,0,0,0
财务费用,10454161.65,5197442.65,7121922.41,15830947.81,5884865.19,20214174.80
投资损失,-1138132.15,705569.36,-3434804.01,-10403775.43,-3321565.84,-4198445.25
递延所得税资产减少,-1242929.15,2484569.45,482926.53,1068867.85,-877428.66,-68914.85
递延所得税负债增加,0,0,0,0,0,143715.00
存货的减少,-46514926.36,-57458644.32,-32754180.11,-40383869.09,13338000.17,25527453.33
经营性应收项目的减少,-25651635.58,16222944.21,-12744784.21,-13728310.80,-111842209.06,43794970.04
经营性应付项目的增加,53735379.85,12421226.31,40108365.01,-20541186.39,-28549103.55,-47717284.18
已完工尚未结算款的减少(减:增加),0,0,0,0,0,0
已结算尚未完工款的增加(减:减少),0,0,0,0,0,0
其他,0,0,12340874.00,0,0,0
经营活动产生现金流量净额,98146510.20,153093860.23,187658077.95,120550300.20,14021787.12,286830849.99
债务转为资本,0,0,0,0,0,0
一年内到期的可转换公司债券,0,0,0,0,0,0
融资租入固定资产,0,0,0,0,0,0
现金的期末余额,161696299.62,135931005.68,268545809.59,217519664.07,183426786.52,319875665.39
现金的期初余额,239150820.91,161696299.62,135931005.68,268545809.59,217519664.07,183426786.52
现金等价物的期末余额,0,0,0,0,0,0
现金等价物的期初余额,0,0,0,0,0,0
现金及现金等价物的净增加额,-77454521.29,-25765293.94,132614803.91,-51026145.52,-34092877.55,136448878.87
