,20200930,20200630,20191231,20190630,20190331,20181231,20171231,20161231,19700101,
货币资金,0,56372093.29,37986030.28,0,31967983.77,41823933.44,33771482.24,15483369.11,0,
交易性金融资产,0,0,0,0,0,0,0,0,0,
衍生金融资产,0,0,0,0,0,0,0,0,0,
应收票据及应收账款,0,222709113.00,251334316.45,0,173505934.04,223579212.03,210937331.49,142399252.32,0,
应收票据,0,687983.24,0,0,0,2460000.00,0,1015520.00,0,
应收账款,0,222021129.76,251334316.45,0,173505934.04,221119212.03,210937331.49,141383732.32,0,
应收款项融资,0,13976139.57,722400.00,0,22337739.47,0,0,0,0,
预付款项,0,4937742.29,2450837.70,0,5711258.14,2424240.40,3477061.19,3829392.79,0,
其他应收款(合计),0,949334.27,1301091.81,0,2563129.93,3194191.07,2025917.76,3744112.19,0,
应收利息,0,0,0,0,0,0,0,0,0,
应收股利,0,0,0,0,0,0,0,0,0,
其他应收款,0,0,0,0,0,0,0,0,0,
买入返售金融资产,0,0,0,0,0,0,0,0,0,
存货,0,130686567.96,100421083.17,0,132488163.09,102484915.44,96103919.78,62666963.13,0,
划分为持有待售的资产,0,0,0,0,0,0,0,0,0,
一年内到期的非流动资产,0,0,0,0,0,0,0,0,0,
待摊费用,0,0,0,0,0,0,0,0,0,
待处理流动资产损益,0,0,0,0,0,0,0,0,0,
其他流动资产,0,5568022.06,6167483.51,0,8513182.57,4914694.49,4263330.27,4962836.87,0,
流动资产合计,0,435199012.44,400383242.92,0,377087391.01,378421186.87,350579042.73,233085926.41,0,
发放贷款及垫款,0,0,0,0,0,0,0,0,0,
可供出售金融资产,0,0,0,0,0,1000000.00,1000000.00,64551200.00,0,
持有至到期投资,0,0,0,0,0,0,0,0,0,
长期应收款,0,0,0,0,0,0,0,0,0,
长期股权投资,0,0,0,0,0,0,0,0,0,
投资性房地产,0,1894305.97,1981048.74,0,2111061.12,2154398.58,2327748.42,2501098.29,0,
在建工程(合计),0,51909917.89,35682011.15,0,1490793.10,267468.98,75759.66,0,0,
在建工程,0,0,0,0,0,0,0,0,0,
工程物资,0,0,0,0,0,0,0,0,0,
固定资产及清理(合计),0,108370091.52,112167013.61,0,114846395.58,117530303.79,104304407.06,107783432.84,0,
固定资产净额,0,108370091.52,112167013.61,0,0,117530303.79,104304407.06,0,0,
